72392,	119405,	8 15 16 4 10 1 5 12 6 9 3 17 2 14 13 7 0 11 
65472,	118929,	1 4 15 0 2 8 13 14 17 10 5 7 3 11 12 9 16 6 
43660,	115987,	6 1 11 14 9 12 8 0 2 4 16 13 3 10 17 7 5 15 
83276,	117663,	10 7 15 12 0 3 1 11 4 13 6 17 5 14 2 16 8 9 
71132,	116037,	6 15 1 12 8 3 2 9 17 16 7 5 11 14 0 10 13 4 
51002,	117617,	5 6 11 1 4 7 10 13 0 12 3 15 16 14 9 8 17 2 
81934,	116543,	7 17 0 6 4 9 1 3 2 11 13 8 14 5 12 16 10 15 
60646,	118550,	16 0 17 7 3 5 6 1 2 8 15 13 4 12 14 10 9 11 
67944,	117774,	17 0 11 9 12 8 2 14 13 1 15 10 7 4 16 5 6 3 
59420,	119069,	13 14 12 17 9 11 5 15 7 2 6 4 10 0 8 1 16 3 
64516,	116403,	8 16 12 0 13 9 11 5 2 6 14 3 7 15 1 17 10 4 
76084,	118629,	1 10 7 4 13 12 0 15 6 3 11 8 9 16 2 5 17 14 
92334,	117631,	11 2 6 16 4 5 3 14 7 10 1 15 9 13 8 12 17 0 
78846,	118415,	0 1 13 10 8 3 12 5 15 4 11 17 16 9 2 6 7 14 
85034,	115754,	10 6 16 5 14 8 17 7 2 1 4 9 0 13 12 3 11 15 
68896,	119123,	0 2 4 11 15 14 9 16 10 17 13 5 1 6 7 12 8 3 
67672,	115095,	5 13 17 8 0 12 1 14 7 10 4 9 6 11 16 2 15 3 
75568,	117504,	11 12 5 6 3 15 14 1 0 10 2 13 16 8 17 7 9 4 
65720,	114820,	14 0 6 16 11 17 1 9 8 4 13 15 3 7 2 12 5 10 
73070,	118753,	17 7 14 15 16 11 10 4 9 12 6 8 13 3 1 5 0 2 
70690,	116464,	2 0 3 10 9 15 4 7 14 12 17 1 11 6 5 13 8 16 
63762,	118564,	14 5 0 12 7 2 17 1 13 16 6 8 4 9 10 3 15 11 
82360,	115130,	1 11 16 10 8 12 7 13 9 6 0 3 2 14 17 15 5 4 
81118,	118500,	15 5 0 1 7 6 14 17 12 9 3 16 13 10 11 2 8 4 
72064,	116527,	2 5 13 12 17 7 15 6 16 14 11 8 1 3 4 9 10 0 
79450,	118974,	7 17 3 0 11 15 2 16 6 1 13 9 12 14 8 10 4 5 
78232,	115794,	2 8 11 16 17 0 12 15 7 1 4 10 5 13 6 14 9 3 
85578,	118334,	10 8 12 0 15 7 4 6 5 9 11 16 17 1 13 2 3 14 
