41762,	119243,	9 1 10 2 8 11 6 3 7 0 5 4 
56560,	117591,	10 8 0 11 9 4 3 6 2 5 1 7 
59384,	118640,	11 7 2 3 6 1 8 5 0 4 10 9 
51848,	117491,	5 9 0 6 7 3 4 2 11 10 8 1 
63806,	118950,	1 4 2 0 5 8 7 6 11 10 9 3 
43538,	117973,	2 6 9 10 7 4 1 0 5 8 11 3 
32870,	118672,	2 4 8 3 0 9 10 5 7 1 11 6 
63886,	118544,	2 5 0 1 11 6 4 9 7 8 10 3 
53660,	118559,	11 8 1 2 0 10 6 4 7 3 5 9 
38122,	117481,	8 10 5 9 11 3 1 7 2 0 4 6 
40170,	119224,	5 4 9 6 1 2 3 7 10 0 11 8 
43182,	117455,	2 10 7 6 4 8 5 1 3 9 0 11 
37296,	115758,	5 3 9 2 8 10 0 7 1 4 6 11 
36302,	113884,	7 3 6 9 8 5 10 11 2 1 0 4 
31912,	118261,	3 8 4 0 5 2 10 7 11 9 6 1 
45062,	119700,	4 8 2 10 11 9 3 1 5 6 7 0 
43744,	117503,	8 2 10 11 4 9 7 6 3 0 1 5 
53264,	119052,	1 7 4 0 8 11 6 3 9 2 10 5 
21242,	117653,	5 9 11 3 10 7 8 2 0 4 1 6 
36630,	118173,	5 7 6 9 3 8 2 10 1 4 0 11 
46080,	118965,	7 3 10 8 5 2 6 4 11 1 9 0 
41688,	118671,	6 8 1 9 10 11 4 5 3 7 0 2 
48380,	116859,	2 8 0 5 11 6 3 7 10 4 9 1 
41224,	118704,	8 0 1 2 11 4 6 3 7 5 10 9 
56712,	117786,	10 1 3 2 8 0 4 7 11 5 9 6 
54430,	118445,	5 2 1 4 6 11 3 10 8 7 9 0 
60922,	117589,	6 10 8 7 3 9 4 5 11 2 1 0 
51100,	119360,	1 5 11 4 3 7 6 0 2 10 8 9 
31738,	116711,	5 10 3 9 4 11 0 2 6 8 1 7 
35952,	119149,	10 2 5 11 4 7 3 9 1 0 6 8 
49904,	117452,	9 2 5 7 6 0 1 8 10 4 11 3 
39112,	117667,	0 3 1 6 9 2 5 4 11 8 7 10 
43744,	116116,	5 7 6 3 2 4 1 0 8 10 11 9 
48858,	118578,	4 8 2 3 10 1 11 7 0 5 9 6 
52482,	118448,	8 5 4 2 3 0 9 1 7 10 6 11 
49234,	119231,	0 2 11 10 8 7 3 6 1 9 4 5 
56118,	118635,	1 0 7 5 11 8 6 10 2 3 9 4 
39910,	119671,	8 11 3 5 6 0 2 9 10 7 1 4 
35660,	118778,	10 11 4 0 2 6 7 1 8 9 3 5 
38284,	119214,	9 4 1 2 10 0 8 5 3 11 7 6 
24248,	117452,	6 9 2 11 3 0 8 7 5 10 1 4 
49408,	119199,	9 0 3 11 1 10 2 6 8 5 4 7 
45816,	117319,	6 3 11 0 1 4 10 5 8 9 2 7 
62530,	118204,	0 4 5 9 11 3 8 7 6 2 10 1 
36960,	113662,	0 3 2 11 1 6 10 7 4 9 8 5 
45804,	119019,	8 7 1 4 6 5 2 3 10 0 9 11 
30872,	116541,	3 6 9 5 1 8 7 10 11 4 2 0 
35572,	117604,	11 8 1 5 3 9 10 6 0 4 7 2 
52132,	117609,	10 9 4 11 3 2 8 0 1 7 5 6 
45104,	117479,	5 6 4 8 7 9 1 2 10 3 0 11 
40012,	117419,	4 2 10 9 6 5 8 1 0 11 7 3 
43748,	119171,	11 3 1 9 10 2 6 0 8 4 5 7 
48258,	118106,	5 0 3 8 4 1 9 2 6 11 7 10 
49958,	119173,	6 7 5 2 8 11 9 4 3 10 0 1 
55014,	117548,	3 10 0 1 4 7 5 11 6 9 8 2 
33248,	119095,	3 2 7 5 9 1 0 11 4 10 6 8 
45608,	119439,	1 6 11 5 4 10 2 3 8 7 0 9 
63672,	119523,	5 2 3 1 0 9 11 6 10 7 8 4 
55202,	118583,	4 11 6 1 8 2 0 3 7 9 5 10 
47170,	118507,	10 3 0 1 5 7 9 4 6 8 2 11 
46512,	118907,	2 11 9 7 3 5 4 10 6 1 8 0 
57638,	117662,	5 0 1 11 2 9 10 7 3 6 4 8 
46870,	118766,	3 0 9 10 2 8 6 4 7 5 11 1 
66932,	117974,	7 11 1 5 6 9 4 10 0 3 2 8 
40622,	117746,	4 10 9 8 1 6 5 3 2 7 11 0 
31260,	117503,	5 3 6 11 8 10 0 9 2 4 1 7 
49534,	117370,	4 8 7 0 2 11 3 6 9 5 1 10 
