72,	119797,	22 2 9 10 29 11 0 3 8 5 25 7 23 18 6 24 12 16 31 19 1 4 26 28 27 13 21 14 20 15 30 17 
34,	118475,	20 10 8 7 21 5 9 18 1 2 23 17 29 15 22 28 16 6 0 26 31 24 19 25 27 12 30 14 13 11 4 3 
38,	119552,	20 12 13 9 24 3 14 30 17 5 7 2 28 26 19 1 22 8 10 27 18 6 11 25 15 29 16 4 23 0 21 31 
46,	117112,	12 31 23 11 15 18 16 1 3 29 30 9 5 22 4 26 28 17 10 25 24 27 8 14 0 7 21 2 19 20 13 6 
72,	120032,	15 13 6 26 19 17 9 11 27 24 7 21 23 1 29 18 0 31 2 4 14 10 12 22 16 28 3 8 5 30 25 20 
46,	117619,	27 11 6 2 3 14 4 18 13 31 1 16 22 23 21 10 19 7 30 17 12 9 5 0 29 26 15 20 8 24 28 25 
42,	118231,	0 6 9 13 20 29 16 30 28 12 10 5 3 1 7 21 11 31 26 24 17 15 23 27 8 14 25 19 22 18 4 2 
40,	117892,	19 12 13 30 26 10 23 20 27 31 29 22 7 15 21 16 5 9 2 3 11 24 28 18 6 8 0 25 1 4 14 17 
72,	118671,	14 2 28 20 31 16 21 29 9 15 18 30 26 5 12 23 13 0 10 24 3 4 11 19 27 17 8 7 6 22 25 1 
26,	117789,	1 31 30 22 18 15 3 4 13 8 27 23 21 0 9 14 12 16 6 20 10 29 17 25 26 7 24 5 19 28 2 11 
40,	118747,	27 14 1 20 2 10 19 30 5 21 28 25 24 15 3 17 22 8 31 26 6 7 29 23 13 9 4 18 16 12 11 0 
60,	117999,	29 8 25 6 2 20 0 3 1 17 13 5 22 30 16 18 28 4 23 14 11 10 12 7 21 19 9 31 26 27 15 24 
52,	118152,	30 0 17 22 12 14 5 4 24 9 3 10 13 11 26 19 31 15 28 27 8 25 7 21 1 6 2 23 29 20 18 16 
62,	117717,	16 12 22 30 29 21 15 24 4 18 11 6 31 19 28 2 5 0 8 25 7 13 23 26 10 3 1 9 17 27 20 14 
34,	119839,	31 22 5 16 26 28 10 9 8 7 3 17 21 11 13 15 1 2 4 6 19 30 0 20 25 14 24 12 18 23 29 27 
42,	117576,	14 16 26 23 31 0 3 15 21 13 30 5 28 29 25 1 22 10 20 8 9 11 6 27 18 4 7 2 24 17 19 12 
30,	117938,	18 14 31 3 19 8 6 27 9 5 22 24 20 21 28 29 25 16 2 10 1 12 15 0 13 7 30 4 11 23 17 26 
52,	118181,	6 24 10 20 28 31 1 13 2 22 9 25 21 11 14 7 3 16 18 4 5 23 15 27 17 0 30 19 12 26 8 29 
56,	116462,	4 1 15 18 0 23 25 14 7 13 8 28 16 9 27 2 20 30 12 29 5 24 11 31 10 22 6 3 26 19 21 17 
