81814,	983,	15 17 6 12 2 11 14 8 3 7 0 16 13 9 5 10 1 4 
55186,	964,	1 5 2 3 11 9 13 0 12 10 15 8 7 14 16 6 17 4 
73364,	974,	11 5 3 2 16 8 0 4 17 14 9 6 7 15 12 1 13 10 
82926,	963,	17 13 10 11 3 2 4 0 9 7 6 16 12 15 14 8 1 5 
70256,	972,	14 11 3 4 10 6 8 9 1 2 17 15 12 16 13 7 0 5 
71770,	958,	17 15 6 7 13 14 8 16 4 5 11 1 9 0 10 2 3 12 
89100,	983,	11 0 15 12 10 13 8 17 7 6 2 1 16 5 9 14 3 4 
66880,	962,	16 0 12 4 10 1 13 6 2 11 5 14 9 15 7 8 3 17 
70622,	971,	15 13 1 0 2 16 6 4 7 12 11 10 9 8 17 3 5 14 
81278,	971,	4 14 11 8 1 15 3 9 5 13 16 7 10 2 6 17 0 12 
76176,	970,	0 11 16 14 12 15 13 4 7 5 17 6 2 10 1 9 3 8 
72944,	972,	12 7 4 8 14 2 6 17 15 9 10 3 11 0 13 5 1 16 
85244,	976,	2 3 13 10 9 1 6 4 11 14 12 7 17 15 16 0 5 8 
86792,	972,	7 14 4 1 3 2 9 12 11 6 13 8 16 5 17 10 15 0 
63838,	964,	1 2 12 9 8 5 10 7 3 13 6 0 4 14 17 16 11 15 
84254,	968,	15 9 3 14 13 5 7 0 4 8 6 17 16 11 10 12 2 1 
80322,	957,	2 0 10 1 9 15 4 6 11 5 16 17 12 3 13 8 14 7 
92206,	972,	0 3 4 11 17 12 2 8 16 13 6 9 7 14 10 15 5 1 
62966,	953,	7 9 11 3 15 13 17 14 10 8 0 16 12 5 4 6 2 1 
66088,	962,	1 4 3 11 7 8 9 13 17 14 10 16 5 0 6 2 15 12 
71770,	964,	5 9 7 3 13 16 12 15 2 0 1 8 17 4 10 14 11 6 
77514,	977,	9 4 3 10 2 14 15 11 5 13 16 7 8 0 12 1 6 17 
68808,	959,	0 16 2 12 10 7 14 6 13 8 9 3 1 4 5 11 15 17 
73220,	973,	7 17 2 16 13 6 5 15 0 8 14 1 10 11 3 4 12 9 
76560,	951,	3 2 6 9 17 12 1 11 0 13 8 4 10 16 5 14 15 7 
68192,	979,	1 6 11 14 16 3 0 12 4 17 9 8 7 5 13 15 10 2 
74798,	968,	9 13 15 16 8 11 3 10 12 1 0 7 2 17 6 14 5 4 
68982,	981,	3 11 10 16 6 9 8 12 13 2 15 17 4 14 1 7 5 0 
74450,	967,	4 11 17 1 7 6 14 13 8 16 15 0 5 9 10 3 12 2 
73152,	974,	8 5 2 10 13 6 4 12 11 7 0 9 16 3 17 15 14 1 
79848,	964,	5 11 15 3 1 17 14 6 10 2 0 8 4 9 13 12 16 7 
92358,	973,	3 8 5 7 12 17 11 1 14 13 16 15 4 10 9 2 0 6 
70310,	956,	1 8 7 6 3 15 17 10 14 13 4 9 0 5 2 16 12 11 
65072,	962,	13 3 11 17 5 9 2 15 7 1 6 8 10 14 0 4 12 16 
91544,	962,	10 14 11 8 6 9 1 16 12 13 2 3 15 4 17 5 0 7 
66406,	966,	7 11 13 9 17 16 14 5 6 2 15 4 1 8 10 12 3 0 
95946,	945,	16 12 5 9 7 2 1 15 14 10 8 4 11 17 3 0 6 13 
67620,	967,	0 8 6 9 7 15 4 11 10 16 12 1 13 2 3 17 5 14 
81558,	956,	8 10 3 16 9 15 7 11 12 2 6 14 4 13 0 1 5 17 
70660,	961,	6 17 11 9 14 12 1 7 2 13 8 3 15 10 0 4 16 5 
76588,	946,	13 11 10 5 0 6 9 12 17 1 2 3 16 14 4 7 15 8 
84878,	969,	11 10 15 12 5 1 3 14 16 9 7 2 6 8 17 13 4 0 
80980,	969,	10 11 14 7 9 5 1 2 8 15 16 12 17 13 0 4 3 6 
73264,	973,	14 3 17 7 0 1 12 16 2 13 5 10 9 15 8 4 6 11 
61458,	960,	3 7 12 16 2 6 4 15 13 0 14 10 11 17 9 5 8 1 
86096,	964,	9 6 2 3 5 8 7 0 10 1 11 15 14 12 4 13 17 16 
82564,	963,	14 13 2 8 5 9 16 17 12 11 1 7 3 0 4 15 6 10 
72530,	965,	10 1 14 3 15 7 6 9 0 2 5 11 12 17 16 8 13 4 
96888,	953,	3 6 16 12 15 9 13 1 14 0 11 7 8 17 10 5 2 4 
58222,	970,	2 10 5 12 3 7 14 11 15 4 0 17 6 8 16 9 1 13 
78742,	966,	13 15 17 12 11 1 14 9 16 7 0 10 8 5 2 3 6 4 
81728,	964,	11 2 4 6 8 3 5 15 0 17 7 1 12 9 10 14 13 16 
58742,	961,	15 11 16 0 7 8 14 6 13 4 17 5 3 9 10 1 12 2 
71838,	966,	16 10 13 17 4 7 1 5 3 6 0 2 11 14 8 12 9 15 
76012,	968,	1 3 13 2 11 5 15 8 16 0 6 12 7 17 4 14 10 9 
82802,	966,	14 10 6 13 15 4 11 12 0 9 17 7 3 16 1 5 8 2 
67900,	970,	1 16 13 17 0 10 4 15 14 2 3 6 5 8 9 11 12 7 
75184,	979,	6 14 9 5 7 13 10 17 1 11 2 8 4 0 12 3 15 16 
84676,	970,	15 10 4 9 17 14 6 5 7 13 8 11 2 1 3 0 12 16 
96302,	954,	16 12 10 11 13 17 2 14 3 7 0 15 8 4 9 5 1 6 
71406,	967,	3 1 9 4 0 5 2 17 10 12 16 7 14 13 6 15 11 8 
72118,	959,	10 14 13 8 16 0 1 15 7 11 12 3 5 4 6 17 2 9 
85404,	978,	1 4 6 9 3 5 12 11 10 7 14 15 8 17 13 16 2 0 
65228,	948,	14 5 15 8 3 6 16 13 10 0 7 2 4 11 12 17 9 1 
83900,	976,	17 5 1 0 10 9 7 15 13 11 14 16 12 6 4 8 3 2 
87152,	964,	11 8 10 2 9 14 0 6 16 3 5 15 7 13 17 1 12 4 
67798,	952,	15 6 8 17 13 1 4 14 10 5 2 16 0 3 12 7 9 11 
61046,	959,	11 5 10 14 8 13 2 1 4 9 16 0 12 3 6 7 17 15 
66036,	919,	8 9 6 15 0 7 1 17 10 11 12 3 5 2 16 14 13 4 
88486,	956,	14 5 0 11 13 16 7 1 3 9 17 15 10 4 2 6 12 8 
70578,	970,	11 10 17 14 2 5 12 15 3 16 4 9 6 0 8 1 13 7 
50620,	961,	17 7 6 4 8 16 9 10 12 14 2 15 3 11 5 13 0 1 
49322,	971,	14 5 1 13 15 11 7 10 6 16 17 3 0 4 8 12 9 2 
80496,	962,	14 4 13 17 0 8 12 3 6 11 2 9 1 5 16 7 10 15 
92648,	977,	15 12 7 17 14 2 13 0 8 3 9 1 10 4 6 16 11 5 
85874,	967,	1 15 14 7 8 6 16 11 0 13 2 17 12 3 9 4 5 10 
74464,	973,	8 10 6 17 15 16 11 7 4 14 2 5 13 0 12 3 9 1 
80646,	967,	3 17 12 6 4 0 11 2 13 9 16 14 5 1 10 7 15 8 
82534,	972,	5 15 6 2 13 7 11 8 14 12 10 3 16 17 4 0 9 1 
