11754,	0.098,	0.0744553,	35708,	6 9 11 1 0 7 8 10 3 4 5 2 
13680,	0.049,	0.0744553,	39896,	10 4 3 7 5 9 2 0 8 6 11 1 
14214,	0.108,	0.0744553,	44728,	6 4 7 1 0 2 9 10 3 11 5 8 
15440,	0.067,	0.0744553,	48462,	4 10 0 2 6 5 3 1 9 8 7 11 
10624,	0.079,	0.0744553,	55952,	9 6 3 0 7 4 2 5 8 10 1 11 
14784,	0.08,	0.0744553,	50070,	4 10 8 2 6 7 1 3 9 5 0 11 
15364,	0.059,	0.0744553,	42582,	6 4 3 2 1 10 5 7 11 9 8 0 
15758,	0.068,	0.0744553,	41672,	9 7 1 0 6 10 8 3 4 5 2 11 
14624,	0.079,	0.0744553,	44564,	4 10 3 11 2 5 8 0 9 6 7 1 
10624,	0.077,	0.0744553,	40562,	9 6 3 0 7 4 2 5 8 10 1 11 
13002,	0.088,	0.0744553,	40756,	6 9 10 1 0 7 5 4 8 2 11 3 
16488,	0.058,	0.0744553,	44890,	6 1 4 11 0 8 2 10 7 5 9 3 
17520,	0.078,	0.0744553,	52926,	3 5 6 8 2 11 1 4 9 10 0 7 
16440,	0.08,	0.0744553,	34686,	9 7 2 1 0 10 3 4 5 6 11 8 
17018,	0.059,	0.0744553,	47280,	2 3 7 11 4 5 10 9 8 6 1 0 
10476,	0.069,	0.0744553,	57262,	4 6 7 9 2 0 8 10 1 5 11 3 
17490,	0.05,	0.0744553,	64088,	4 6 10 7 2 9 11 8 3 1 5 0 
13902,	0.058,	0.0744553,	58426,	9 6 8 0 7 4 1 5 10 3 11 2 
19466,	0.049,	0.0744553,	37780,	1 3 9 2 8 5 7 4 10 6 11 0 
10580,	0.078,	0.0744553,	42730,	9 6 4 1 7 0 2 10 8 5 11 3 
16586,	0.06,	0.0744553,	39090,	10 11 4 8 5 1 2 6 9 0 7 3 
15032,	0.069,	0.0744553,	26988,	11 10 2 1 8 5 3 4 0 9 6 7 
12386,	0.098,	0.0744553,	31458,	4 10 7 2 6 5 8 9 11 0 1 3 
13600,	0.088,	0.0744553,	49002,	4 10 8 7 9 5 11 6 3 0 2 1 
12816,	0.059,	0.0744553,	28016,	3 5 8 1 2 10 11 4 7 6 9 0 
12246,	0.097,	0.0744553,	47102,	3 5 0 1 2 10 7 6 11 4 8 9 
15918,	0.059,	0.0744553,	50402,	0 3 11 1 6 5 8 10 9 4 7 2 
11374,	0.108,	0.0744553,	44358,	10 5 4 8 11 3 2 6 0 9 1 7 
12582,	0.049,	0.0744553,	48826,	4 10 0 2 6 5 3 9 11 7 1 8 
19574,	0.049,	0.0744553,	44058,	1 3 9 11 8 2 0 5 4 10 6 7 
11646,	0.069,	0.0744553,	50890,	5 10 8 11 3 7 1 6 9 4 0 2 
18264,	0.059,	0.0744553,	34172,	3 7 1 2 5 9 8 0 10 6 11 4 
16532,	0.068,	0.0744553,	43518,	9 0 8 1 7 3 11 6 5 4 10 2 
15582,	0.068,	0.0744553,	38248,	9 4 3 1 7 2 5 0 10 6 11 8 
16560,	0.068,	0.0744553,	32020,	9 4 10 1 7 2 11 0 3 6 5 8 
11560,	0.088,	0.0744553,	54306,	9 6 8 0 7 4 1 5 2 10 3 11 
16110,	0.039,	0.0744553,	38282,	10 4 3 7 5 6 2 8 0 11 9 1 
16836,	0.06,	0.0744553,	42976,	3 0 8 2 5 6 1 7 11 9 10 4 
14530,	0.077,	0.0744553,	50566,	6 4 9 2 0 10 7 3 8 5 1 11 
15758,	0.058,	0.0744553,	33042,	9 7 1 0 6 10 8 3 4 5 2 11 
