21464,	0.342,	0.260567,	74848,	0 16 6 15 11 7 12 1 13 14 5 10 4 17 2 3 8 9 
16248,	0.356,	0.260567,	81578,	16 0 1 3 10 15 9 4 12 17 7 2 5 13 8 11 14 6 
22678,	0.134,	0.260567,	67036,	8 4 6 7 1 17 12 11 9 13 0 14 3 10 15 2 16 5 
18030,	0.308,	0.260567,	75986,	4 13 3 7 9 1 8 15 10 14 0 17 5 16 6 2 11 12 
19850,	0.331,	0.260567,	63106,	10 13 1 7 16 5 4 15 3 8 0 9 2 11 6 12 17 14 
22252,	0.248,	0.260567,	64356,	15 12 0 2 16 6 5 9 1 11 7 3 10 17 8 13 14 4 
21682,	0.103,	0.260567,	63164,	14 5 0 6 15 1 11 12 10 4 2 13 17 16 3 8 9 7 
19356,	0.223,	0.260567,	74028,	0 15 6 1 17 7 10 2 4 13 5 3 8 12 11 14 16 9 
18842,	0.15,	0.260567,	88746,	7 8 4 1 13 3 10 12 2 9 15 5 0 14 16 6 11 17 
15552,	0.209,	0.260567,	74020,	6 11 1 17 10 2 5 3 12 9 4 7 15 13 8 0 14 16 
22042,	0.28,	0.260567,	76790,	7 13 6 17 1 11 5 9 0 16 14 15 12 10 8 2 4 3 
19414,	0.212,	0.260567,	84802,	4 7 0 14 16 6 8 9 17 11 3 5 10 13 2 1 12 15 
17888,	0.303,	0.260567,	82596,	0 15 6 9 11 1 3 14 10 16 5 13 7 17 2 4 12 8 
20528,	0.273,	0.260567,	91700,	10 13 14 2 9 17 12 5 6 3 11 1 8 16 0 7 15 4 
20784,	0.173,	0.260567,	71868,	6 11 17 0 8 10 16 14 1 13 5 15 12 9 2 7 3 4 
24910,	0.115,	0.260567,	69512,	10 1 17 0 8 7 15 6 9 4 11 14 3 16 5 2 12 13 
22084,	0.203,	0.260567,	62478,	0 16 1 12 15 3 7 14 2 11 8 13 5 9 4 17 6 10 
28990,	0.184,	0.260567,	73976,	1 10 0 2 16 14 5 12 4 15 7 13 3 11 8 17 9 6 
19426,	0.21,	0.260567,	52532,	0 11 14 2 9 10 3 13 1 5 7 6 16 17 4 15 8 12 
17138,	0.327,	0.260567,	75916,	17 5 10 15 13 2 12 16 3 9 0 4 7 1 6 8 11 14 
17876,	0.206,	0.260567,	66830,	17 10 14 11 8 12 5 6 2 9 0 3 13 16 15 7 1 4 
14972,	0.266,	0.260567,	96260,	17 5 10 8 13 1 14 6 2 9 11 3 12 16 0 7 15 4 
19626,	0.194,	0.260567,	77970,	14 9 5 17 11 12 8 10 7 13 1 4 6 16 2 0 3 15 
15448,	0.195,	0.260567,	86980,	2 3 10 7 13 1 4 8 15 9 17 12 16 14 5 0 11 6 
16462,	0.261,	0.260567,	100054,	2 12 5 13 14 11 3 10 0 9 1 15 4 16 6 7 17 8 
14974,	0.281,	0.260567,	78250,	7 4 12 3 14 15 9 17 0 8 5 16 6 11 2 1 13 10 
18556,	0.244,	0.260567,	106042,	3 9 4 1 8 6 16 5 0 17 2 11 15 14 10 12 13 7 
21076,	0.318,	0.260567,	77566,	17 6 5 13 3 2 4 16 10 9 0 1 7 11 15 8 12 14 
19380,	0.346,	0.260567,	60054,	6 11 7 0 8 12 15 1 2 16 3 5 10 17 9 13 14 4 
16046,	0.215,	0.260567,	69520,	8 4 7 5 12 6 17 2 0 10 3 11 16 13 9 15 14 1 
20556,	0.231,	0.260567,	89988,	7 12 8 11 4 14 0 13 5 6 10 17 2 16 1 3 15 9 
15328,	0.304,	0.260567,	95446,	7 13 8 15 14 4 16 12 3 11 2 9 1 10 5 0 17 6 
19508,	0.303,	0.260567,	83622,	15 0 12 16 14 2 11 3 5 9 4 17 10 13 7 1 8 6 
22518,	0.197,	0.260567,	70606,	6 11 4 2 13 7 3 1 12 9 0 15 5 14 16 17 10 8 
16152,	0.474,	0.260567,	76642,	2 5 3 13 9 1 10 4 0 11 7 16 15 6 8 12 17 14 
19828,	0.39,	0.260567,	70498,	14 9 10 6 1 16 11 17 15 5 7 0 12 13 4 2 8 3 
20624,	0.236,	0.260567,	68284,	5 17 14 12 9 8 7 2 4 11 1 3 0 6 10 15 13 16 
22774,	0.179,	0.260567,	77458,	8 14 6 9 17 0 3 10 11 15 13 16 5 4 7 2 12 1 
13634,	0.381,	0.260567,	55950,	8 14 7 17 4 13 5 6 2 9 0 12 3 11 15 1 16 10 
15912,	0.494,	0.260567,	84450,	0 16 1 6 15 10 11 8 2 14 7 12 3 9 4 5 13 17 
15764,	0.287,	0.260567,	88848,	4 8 3 17 9 1 5 10 6 14 2 11 0 13 12 15 7 16 
20640,	0.297,	0.260567,	79004,	4 13 3 7 9 2 12 8 1 14 17 15 6 5 10 0 16 11 
18916,	0.295,	0.260567,	73326,	17 8 5 7 14 2 12 6 10 9 0 1 13 11 15 4 16 3 
15832,	0.187,	0.260567,	80266,	4 7 3 15 9 13 12 16 2 14 0 10 5 1 6 17 11 8 
16138,	0.266,	0.260567,	87150,	7 4 10 15 13 1 12 16 2 8 0 5 3 11 6 9 17 14 
19582,	0.274,	0.260567,	67448,	12 15 2 7 13 3 4 10 5 9 1 17 11 14 6 0 8 16 
21068,	0.27,	0.260567,	66036,	13 4 10 15 16 1 12 17 6 9 5 0 7 11 2 8 3 14 
16970,	0.311,	0.260567,	77174,	2 5 3 8 9 1 14 17 15 13 6 0 12 10 11 7 16 4 
18522,	0.212,	0.260567,	68028,	3 9 4 12 7 8 2 15 6 13 0 11 17 10 16 5 1 14 
16388,	0.324,	0.260567,	64020,	3 9 1 6 10 5 11 8 2 14 4 12 0 13 7 15 17 16 
16964,	0.23,	0.260567,	83992,	7 4 12 10 15 2 13 1 5 8 3 17 11 16 9 0 14 6 
16380,	0.253,	0.260567,	60038,	11 6 5 0 17 14 16 1 8 13 3 4 7 9 2 12 10 15 
19074,	0.324,	0.260567,	95124,	9 3 14 12 17 5 2 15 11 13 0 6 7 10 16 4 1 8 
18478,	0.269,	0.260567,	58190,	3 9 1 17 16 6 8 10 0 14 13 11 15 4 2 12 5 7 
19538,	0.299,	0.260567,	52030,	3 9 5 4 11 15 7 13 0 14 10 6 1 16 17 2 8 12 
17284,	0.222,	0.260567,	71478,	17 5 6 7 1 11 12 9 0 16 3 15 14 13 2 8 10 4 
24170,	0.231,	0.260567,	93854,	13 7 10 5 9 16 17 14 1 11 8 15 3 6 4 2 0 12 
19768,	0.348,	0.260567,	76004,	7 12 4 11 13 8 6 16 17 10 15 5 9 1 0 3 14 2 
17246,	0.328,	0.260567,	89036,	17 5 6 3 11 12 2 1 7 13 15 4 8 10 0 14 16 9 
16658,	0.29,	0.260567,	102922,	5 17 3 15 9 2 12 16 10 13 0 1 7 14 6 4 11 8 
21114,	0.207,	0.260567,	67154,	1 10 0 17 16 6 5 7 8 11 4 14 2 13 3 12 9 15 
17606,	0.341,	0.260567,	79600,	2 12 13 6 4 3 11 7 1 9 8 10 15 14 17 0 5 16 
21208,	0.209,	0.260567,	66530,	6 11 8 12 4 16 2 7 0 9 17 15 1 3 5 10 14 13 
17740,	0.304,	0.260567,	93650,	4 7 3 0 9 17 16 15 8 11 12 14 6 5 2 1 13 10 
