6077932,	14514,	1.87106,	21 1 10 25 4 11 2 0 24 8 9 18 20 14 3 5 23 7 16 19 15 22 6 17 12 13 
6197914,	14304,	1.87106,	9 2 5 6 17 23 24 15 22 11 0 3 20 1 12 18 19 16 25 4 13 10 7 14 8 21 
5746221,	14565,	1.87106,	8 5 1 20 0 24 3 15 16 13 4 14 6 11 23 18 21 25 17 10 9 19 22 7 2 12 
5995593,	14594,	1.87106,	12 21 2 17 13 24 3 20 0 22 25 6 15 23 7 11 1 5 19 10 9 8 16 14 18 4 
5823718,	14524,	1.87106,	25 7 8 18 3 21 23 9 14 10 4 5 6 15 13 20 11 12 17 24 1 22 16 0 2 19 
6046945,	14582,	1.87106,	7 22 21 19 5 2 13 14 18 1 9 10 12 11 24 8 15 6 16 23 3 4 20 17 25 0 
5868917,	14582,	1.87106,	7 17 10 2 3 15 14 20 4 25 1 18 8 16 23 21 24 11 6 22 0 13 5 9 12 19 
5669668,	14436,	1.87106,	3 16 23 15 8 25 20 10 1 12 14 13 17 19 24 18 7 0 4 2 6 9 5 22 11 21 
5906530,	14600,	1.87106,	1 10 24 2 25 23 8 19 17 16 4 22 15 7 5 9 13 21 6 20 0 3 14 11 12 18 
5823474,	14588,	1.87106,	4 9 22 11 17 21 23 16 2 0 24 25 13 5 12 19 8 7 14 15 20 1 18 10 3 6 
5929018,	14426,	1.87106,	23 22 21 12 11 5 17 16 14 3 20 8 24 0 2 10 9 6 4 18 13 19 1 7 15 25 
5968110,	14593,	1.87106,	1 24 5 22 17 13 0 19 23 21 7 10 2 3 25 16 20 11 15 14 8 6 12 18 9 4 
5853428,	14568,	1.87106,	21 7 22 10 1 0 12 17 25 4 23 19 14 6 9 3 13 15 18 2 16 8 20 24 11 5 
5764718,	14593,	1.87106,	13 22 12 18 14 21 1 25 15 20 8 17 11 7 5 2 0 4 9 3 19 6 23 24 16 10 
5973915,	14467,	1.87106,	4 11 6 12 8 15 0 19 3 2 14 7 25 23 24 10 13 9 16 18 20 21 22 1 17 5 
5989650,	14323,	1.87106,	22 16 4 15 20 21 3 2 24 19 6 0 1 14 7 13 23 18 11 9 5 17 8 12 25 10 
5779808,	14554,	1.87106,	10 16 19 5 9 25 14 18 2 4 6 21 15 17 1 24 12 13 11 7 0 20 8 23 22 3 
5899980,	14433,	1.87106,	8 0 23 10 16 6 22 11 15 21 4 9 5 20 17 25 18 7 2 3 1 19 12 24 14 13 
6127915,	14559,	1.87106,	22 5 12 4 3 9 0 10 6 20 23 25 17 1 2 24 11 15 19 21 18 16 8 7 13 14 
5959990,	14432,	1.87106,	25 5 24 12 18 22 7 21 6 4 16 19 0 10 9 23 11 13 1 14 17 2 20 15 3 8 
6042547,	14535,	1.87106,	4 18 22 8 25 7 17 12 15 14 5 16 10 2 23 3 20 0 21 24 6 11 13 1 9 19 
5872836,	14535,	1.87106,	2 24 6 8 23 7 5 15 1 25 13 16 18 3 19 0 12 22 20 14 21 17 9 10 11 4 
6051731,	14287,	1.87106,	9 25 12 4 15 5 0 8 10 24 7 23 2 16 17 3 14 19 20 1 18 6 13 21 22 11 
5948635,	14500,	1.87106,	5 12 0 15 24 2 11 16 1 4 18 21 25 22 19 14 7 9 17 6 20 3 23 8 10 13 
6062595,	14399,	1.87106,	13 4 12 9 8 20 19 5 24 14 7 3 25 10 11 16 15 0 18 22 17 21 2 23 6 1 
5804002,	14485,	1.87106,	5 10 15 24 6 0 14 12 19 18 21 3 1 25 11 4 16 7 8 17 9 13 20 22 23 2 
5837266,	14410,	1.87106,	20 11 22 10 1 5 15 0 23 9 12 14 18 13 4 6 8 17 24 25 16 21 2 3 19 7 
5845209,	14482,	1.87106,	25 19 20 4 16 1 18 14 13 24 2 5 12 6 22 17 8 15 7 0 3 23 9 11 10 21 
5756558,	14413,	1.87106,	24 23 12 14 19 4 8 10 9 0 3 20 6 13 17 18 22 1 7 5 21 16 11 2 15 25 
5867645,	14187,	1.87106,	25 21 10 6 0 24 8 19 15 13 23 1 3 4 5 18 14 9 17 2 22 11 7 16 20 12 
5885531,	14355,	1.87106,	15 2 16 25 8 23 18 4 14 1 6 13 11 7 20 9 19 24 22 0 12 21 10 5 17 3 
6005267,	14390,	1.87106,	11 16 19 10 1 22 18 13 2 9 24 14 8 17 4 20 23 5 21 12 15 0 3 6 25 7 
5984010,	14461,	1.87106,	25 7 20 17 16 22 0 2 11 3 1 15 19 6 4 23 21 13 14 12 18 10 8 9 24 5 
6142782,	14333,	1.87106,	6 24 12 13 9 1 10 17 18 2 23 11 8 19 7 15 20 5 14 0 25 22 4 3 16 21 
6011910,	14286,	1.87106,	25 6 17 23 2 21 22 14 10 20 8 19 15 18 11 0 5 24 13 16 4 12 9 7 1 3 
6015541,	14440,	1.87106,	22 12 8 2 6 3 24 9 25 18 13 23 1 5 4 15 10 11 7 21 16 19 14 17 20 0 
6079765,	14022,	1.87106,	22 10 1 8 18 17 12 15 3 25 21 9 7 0 14 11 13 2 24 16 19 6 23 4 5 20 
5692677,	14522,	1.87106,	2 0 16 1 15 8 9 23 11 3 14 6 12 7 17 25 18 4 13 24 10 19 22 21 20 5 
6054612,	14445,	1.87106,	2 5 15 13 11 25 12 23 21 6 18 22 24 4 8 3 9 19 20 7 16 14 10 17 0 1 
5936489,	14211,	1.87106,	4 9 25 6 17 20 8 3 13 22 15 18 12 14 19 7 23 24 2 0 1 21 16 10 11 5 
5948681,	14549,	1.87106,	13 8 9 7 17 3 5 22 12 16 20 4 14 0 24 21 18 11 25 15 10 2 6 1 23 19 
5939919,	14582,	1.87106,	21 25 6 22 15 23 11 2 3 9 20 7 16 4 10 17 5 12 0 24 13 18 1 8 19 14 
5988055,	14566,	1.87106,	4 3 17 25 21 1 13 6 7 18 9 15 5 10 23 0 22 8 14 16 11 19 24 12 20 2 
6086267,	14616,	1.87106,	21 3 20 0 17 13 2 9 6 14 18 1 8 11 5 7 23 24 22 19 25 4 16 10 12 15 
5716884,	14569,	1.87106,	9 10 14 12 1 21 15 7 3 22 8 13 17 0 18 4 6 5 19 2 11 24 25 16 23 20 
5934009,	14580,	1.87106,	6 10 0 1 19 13 11 21 8 14 18 15 7 17 12 24 5 20 23 16 2 4 9 22 25 3 
5986718,	14571,	1.87106,	9 13 1 5 6 23 16 15 18 22 25 4 20 14 7 2 10 8 24 17 3 19 11 12 0 21 
5882933,	14633,	1.87106,	18 22 21 8 5 24 9 17 25 14 2 19 7 20 12 0 23 1 3 6 10 13 15 16 11 4 
5807248,	14626,	1.87106,	7 9 13 19 16 6 11 10 15 2 25 12 3 22 20 1 0 5 4 17 24 23 18 21 14 8 
6130462,	14534,	1.87106,	10 8 4 15 3 2 24 14 20 25 1 11 18 7 16 0 5 9 12 6 23 22 19 13 17 21 
5773325,	14234,	1.87106,	5 10 23 7 16 9 24 0 17 4 12 15 18 22 1 21 13 25 14 3 6 19 11 20 2 8 
5917697,	14375,	1.87106,	7 25 16 21 10 0 23 17 3 4 5 1 9 19 11 6 15 22 18 14 24 13 20 8 12 2 
5988523,	12678,	1.87106,	1 0 21 10 17 13 6 9 23 5 20 2 3 7 16 4 24 11 25 19 12 18 8 14 15 22 
6042908,	13238,	1.87106,	10 23 15 4 7 12 19 2 0 18 24 14 21 1 13 20 25 22 3 8 5 17 16 9 11 6 
