5174,	8738,	1.00087,	2 3 8 5 7 20 18 6 17 15 16 21 14 0 19 13 11 12 4 1 10 9 
5330,	8597,	1.00087,	6 7 2 8 3 19 18 12 11 14 20 9 16 4 13 17 1 15 5 10 21 0 
5058,	8740,	1.00087,	5 13 18 9 3 14 10 6 20 16 12 1 11 0 21 7 2 8 19 17 4 15 
5058,	8728,	1.00087,	10 11 3 13 14 5 0 19 18 16 15 12 17 21 20 4 9 1 8 2 6 7 
4968,	8675,	1.00087,	11 6 1 18 3 16 7 14 4 5 15 10 8 9 20 21 19 0 12 17 2 13 
5376,	8729,	1.00087,	4 16 2 11 9 18 17 3 6 13 12 0 5 15 20 19 1 8 10 21 14 7 
4988,	8585,	1.00087,	12 14 1 7 15 11 0 9 3 17 18 20 13 4 21 5 2 10 8 6 19 16 
4650,	8627,	1.00087,	19 2 7 18 0 6 20 12 9 4 3 15 17 21 8 16 5 11 10 13 14 1 
5166,	8631,	1.00087,	7 8 13 19 11 17 14 6 16 2 4 18 1 5 3 10 15 21 12 0 20 9 
4966,	8048,	1.00087,	21 18 16 10 19 6 17 20 4 8 1 14 2 7 12 3 9 13 0 5 11 15 
4788,	8677,	1.00087,	18 6 7 2 20 15 0 1 12 8 14 4 3 19 10 17 11 16 5 21 9 13 
5622,	8738,	1.00087,	18 14 12 17 3 4 16 8 9 20 13 10 0 19 15 6 1 2 11 7 5 21 
5016,	8436,	1.00087,	4 12 1 17 13 15 10 3 20 19 14 11 7 21 18 9 0 6 2 16 5 8 
5088,	7397,	1.00087,	6 15 14 21 20 5 11 13 19 12 1 7 2 9 16 0 4 18 8 10 17 3 
5006,	8456,	1.00087,	14 9 5 8 19 1 15 4 6 20 0 13 21 16 10 11 2 17 12 7 3 18 
5302,	7276,	1.00087,	4 12 13 3 15 14 10 17 2 8 7 16 6 0 19 21 18 5 11 20 1 9 
4938,	8514,	1.00087,	3 12 15 21 5 8 6 0 4 18 13 11 14 7 16 2 17 1 9 19 10 20 
5252,	8488,	1.00087,	17 0 10 7 5 4 18 3 21 2 8 20 1 6 11 9 16 13 15 14 19 12 
5134,	8693,	1.00087,	20 11 5 0 10 2 1 9 17 14 13 6 18 15 4 16 21 8 7 19 3 12 
4976,	8711,	1.00087,	16 21 18 15 5 6 11 7 19 20 0 4 10 1 3 2 12 13 17 9 14 8 
4710,	8681,	1.00087,	20 1 17 15 6 14 9 11 18 13 19 16 2 21 12 10 8 7 5 0 3 4 
5152,	8611,	1.00087,	9 21 3 12 2 11 19 5 14 18 6 20 15 8 13 17 1 4 16 0 7 10 
5056,	8670,	1.00087,	19 0 9 5 14 15 18 20 13 4 11 21 7 17 6 1 16 8 10 2 12 3 
5360,	8705,	1.00087,	9 8 14 17 1 5 20 6 19 2 3 18 10 15 11 4 7 13 12 0 21 16 
5366,	8665,	1.00087,	6 5 12 1 7 2 13 17 16 3 18 19 21 10 4 15 20 14 0 9 8 11 
5118,	8432,	1.00087,	19 9 16 8 7 1 2 21 18 4 11 5 13 15 20 12 10 17 0 14 3 6 
5870,	7503,	1.00087,	12 15 8 4 0 1 3 17 9 16 6 21 13 14 18 7 10 5 19 11 20 2 
5650,	8414,	1.00087,	11 0 3 8 16 1 17 14 6 10 21 5 15 7 20 4 19 18 13 2 9 12 
5136,	8735,	1.00087,	15 0 5 14 13 4 12 19 21 8 2 11 18 17 1 7 6 20 9 16 3 10 
5444,	8727,	1.00087,	2 21 11 20 17 7 6 15 19 10 5 12 18 3 4 14 16 9 13 8 1 0 
5036,	8648,	1.00087,	10 21 6 11 20 9 0 7 14 5 16 3 8 1 17 18 4 15 19 12 13 2 
5116,	8090,	1.00087,	16 10 14 15 11 8 18 3 2 21 0 5 20 4 1 13 19 9 6 7 12 17 
4940,	8546,	1.00087,	9 20 15 14 5 17 4 19 12 11 0 16 3 2 8 10 1 7 18 6 21 13 
5228,	8705,	1.00087,	0 7 20 17 10 13 15 3 14 4 9 12 5 1 6 8 2 19 21 11 18 16 
4918,	8593,	1.00087,	19 20 4 6 11 18 13 17 1 10 15 12 21 8 7 0 5 9 3 2 14 16 
5020,	8549,	1.00087,	14 3 15 21 6 5 8 16 18 12 7 1 9 11 10 17 4 20 13 2 0 19 
4832,	8511,	1.00087,	3 16 10 7 13 1 11 8 4 19 9 2 15 18 21 6 17 0 14 20 12 5 
5202,	8648,	1.00087,	9 21 1 17 8 13 7 18 12 19 15 0 14 4 3 5 20 16 11 10 6 2 
5076,	8665,	1.00087,	13 18 4 15 11 3 12 8 2 19 14 16 10 17 20 7 6 1 9 21 5 0 
5442,	8596,	1.00087,	10 7 14 19 1 6 0 4 16 2 8 12 20 17 5 18 3 15 11 13 9 21 
5160,	8468,	1.00087,	1 19 10 5 16 12 17 4 9 15 3 13 6 11 21 18 20 14 2 8 7 0 
5310,	7956,	1.00087,	2 11 15 21 7 9 12 14 18 19 1 8 16 20 0 13 5 6 3 4 10 17 
5286,	8559,	1.00087,	18 4 19 12 17 3 15 0 1 5 7 8 2 6 20 16 10 14 21 11 9 13 
