2,	0.385,	0.311635,	6,	34,	2 28 29 20 6 12 19 13 27 30 18 7 16 0 8 23 15 9 17 1 10 21 4 11 31 26 24 22 3 25 5 14 
2,	0.262,	0.311635,	7,	60,	12 21 24 4 9 17 31 23 29 28 25 26 15 11 0 18 19 22 27 6 8 2 20 16 1 5 30 3 10 7 14 13 
2,	0.273,	0.311635,	5,	42,	22 28 24 4 16 10 17 30 25 11 9 3 2 0 7 19 14 29 21 13 23 26 8 5 27 31 1 6 18 20 15 12 
2,	0.4,	0.311635,	7,	74,	27 24 23 19 22 2 8 14 10 17 0 29 26 18 30 3 15 20 9 16 12 5 1 21 7 4 28 13 6 31 25 11 
2,	0.442,	0.311635,	5,	42,	2 24 4 11 8 25 17 6 16 0 22 31 9 13 30 10 7 15 19 14 23 12 5 1 3 20 21 26 29 18 28 27 
2,	0.484,	0.311635,	8,	76,	13 14 1 31 21 7 0 24 8 27 26 6 11 3 18 10 28 30 4 22 23 29 19 20 9 5 2 16 25 12 17 15 
2,	0.452,	0.311635,	7,	58,	29 18 23 27 10 12 19 14 25 24 28 5 16 20 26 9 30 11 17 15 7 3 31 8 22 2 6 1 0 13 4 21 
2,	0.309,	0.311635,	8,	54,	17 15 29 8 23 5 11 24 13 0 22 1 18 16 25 7 28 26 9 27 30 21 20 10 2 31 12 6 4 19 14 3 
2,	0.398,	0.311635,	6,	34,	19 6 10 29 15 17 16 11 0 5 20 25 30 31 14 22 9 12 24 8 1 4 28 23 27 2 13 21 3 18 7 26 
2,	0.292,	0.311635,	5,	22,	29 10 25 8 19 6 12 27 28 4 26 24 17 16 5 1 31 23 14 21 0 13 9 30 7 11 18 3 2 22 20 15 
2,	0.371,	0.311635,	6,	46,	18 30 31 0 22 2 3 12 15 28 5 29 1 9 8 21 4 10 7 26 20 25 14 19 6 17 16 23 11 24 13 27 
2,	0.441,	0.311635,	4,	28,	20 6 10 25 28 19 18 27 17 22 11 21 3 7 8 29 26 14 16 12 15 2 31 1 30 13 9 23 5 0 4 24 
2,	0.424,	0.311635,	4,	22,	25 23 15 8 7 27 4 18 0 17 21 22 31 30 24 14 2 10 5 11 9 12 19 28 6 1 26 20 3 16 29 13 
2,	0.371,	0.311635,	5,	50,	3 9 16 0 6 1 23 13 29 8 21 19 20 4 25 22 15 30 31 28 5 7 14 27 10 17 24 18 12 2 11 26 
2,	0.342,	0.311635,	7,	56,	22 14 8 2 6 28 17 23 16 9 29 15 4 0 21 24 31 11 25 27 5 10 20 13 1 19 7 18 12 26 30 3 
2,	0.39,	0.311635,	7,	40,	4 2 8 27 7 15 17 29 25 19 0 6 5 13 26 11 21 12 16 14 22 3 9 24 10 31 20 28 1 30 23 18 
2,	0.478,	0.311635,	6,	52,	16 31 6 20 24 21 14 29 10 9 5 28 7 15 22 17 25 27 12 19 13 26 3 11 30 8 1 4 23 2 0 18 
2,	0.332,	0.311635,	7,	60,	7 13 14 23 12 2 28 27 24 6 21 15 0 8 22 26 31 19 20 17 4 5 18 29 1 9 16 3 11 25 30 10 
2,	0.273,	0.311635,	6,	36,	23 24 16 0 20 2 11 31 27 26 5 21 8 9 14 15 30 18 3 22 6 12 10 28 4 29 1 7 17 19 25 13 
2,	0.532,	0.311635,	7,	46,	19 17 8 7 11 4 18 29 2 14 3 25 1 9 0 5 21 13 26 12 28 30 24 20 10 31 15 22 27 23 6 16 
2,	0.4,	0.311635,	6,	60,	28 10 9 20 18 4 31 30 29 14 22 19 25 17 11 2 26 16 15 0 6 8 27 23 12 7 21 1 13 3 5 24 
2,	0.431,	0.311635,	6,	46,	11 2 22 18 29 26 9 4 5 0 31 3 17 16 25 13 20 14 1 6 19 24 30 12 15 21 28 27 7 10 23 8 
2,	0.286,	0.311635,	5,	26,	5 24 27 30 6 0 3 13 7 23 26 11 18 2 22 19 9 8 1 10 4 29 20 28 17 25 12 14 16 31 15 21 
2,	0.644,	0.311635,	6,	36,	5 19 17 4 16 1 14 31 30 29 21 22 7 15 8 27 23 11 10 3 12 0 26 2 13 24 20 25 28 6 9 18 
2,	0.308,	0.311635,	8,	54,	30 13 22 20 9 31 3 26 1 17 16 4 6 7 5 25 27 29 19 21 8 28 15 24 18 11 10 23 14 2 12 0 
2,	0.299,	0.311635,	7,	58,	22 27 12 11 18 26 0 19 4 7 5 28 25 29 17 30 3 14 1 10 23 20 13 31 6 9 2 24 8 16 21 15 
2,	0.389,	0.311635,	6,	44,	3 15 27 16 14 4 23 17 18 5 26 19 24 8 9 28 21 1 22 0 10 7 30 25 11 20 6 2 31 29 13 12 
2,	0.327,	0.311635,	9,	76,	24 4 16 14 22 13 10 1 2 28 9 27 15 7 29 23 17 30 11 26 20 18 31 6 21 25 12 0 5 3 19 8 
2,	0.381,	0.311635,	10,	66,	0 8 17 3 25 16 29 7 12 15 1 20 6 4 19 9 23 18 28 2 13 10 5 26 21 11 14 31 27 24 30 22 
2,	0.363,	0.311635,	6,	42,	31 1 17 29 6 9 24 16 26 13 12 3 5 21 14 27 18 10 25 8 30 20 11 22 23 0 19 2 4 15 7 28 
2,	0.269,	0.311635,	7,	80,	6 29 21 1 14 3 18 15 20 17 0 16 24 28 13 8 31 25 22 9 2 4 7 27 5 10 19 23 11 30 12 26 
2,	0.252,	0.311635,	5,	28,	12 21 26 27 20 8 6 1 14 17 5 3 31 30 9 28 0 24 2 25 11 18 19 13 15 22 23 7 4 16 10 29 
2,	0.388,	0.311635,	7,	60,	0 26 11 8 17 25 14 12 2 15 3 23 22 18 27 7 13 28 6 29 24 20 30 31 4 10 1 19 16 5 21 9 
2,	0.377,	0.311635,	6,	46,	13 11 8 21 1 5 17 18 29 14 20 24 23 19 0 10 22 31 25 27 7 9 30 26 16 2 4 6 12 15 28 3 
2,	0.309,	0.311635,	7,	38,	24 23 17 3 8 13 18 20 2 1 6 25 4 5 11 30 21 19 16 27 31 26 22 0 28 15 10 7 14 12 9 29 
