1173499082,	32698469,	28.4029,	3 29 22 2 31 11 10 39 7 9 19 37 8 14 34 33 6 30 26 15 35 5 20 36 17 28 24 23 25 32 38 4 18 12 16 27 1 13 0 21 
1048812089,	32715731,	28.4029,	18 0 16 23 2 21 33 15 12 38 30 6 14 27 8 28 7 34 1 37 29 26 25 32 5 13 19 4 39 3 9 22 35 20 36 24 17 11 10 31 
1111221414,	32691888,	28.4029,	34 38 25 3 27 17 37 0 13 35 26 32 31 4 7 21 10 36 18 30 20 1 6 29 22 8 14 19 9 16 12 11 24 15 28 5 2 39 23 33 
1163405008,	32763414,	28.4029,	19 18 15 27 35 16 34 11 25 20 28 13 30 10 6 2 5 14 39 0 31 26 37 38 7 32 3 8 17 36 24 29 12 4 33 21 9 1 22 23 
1152691054,	32672879,	28.4029,	14 4 26 8 0 34 3 25 19 36 29 6 12 31 5 37 24 9 7 22 28 27 13 16 10 39 38 33 35 11 30 23 2 15 32 1 18 21 17 20 
1130274422,	32676650,	28.4029,	26 11 6 4 33 29 34 35 3 2 17 36 0 14 7 28 21 18 15 32 25 13 19 1 16 24 38 37 20 12 30 27 31 10 22 5 9 23 39 8 
1216766988,	32573414,	28.4029,	13 1 2 6 23 36 19 25 30 18 26 10 22 14 21 29 15 20 8 27 4 3 39 9 5 35 33 32 24 37 17 12 7 28 38 16 31 34 0 11 
1126069556,	31768118,	28.4029,	26 5 13 10 36 25 30 28 31 34 23 7 3 2 29 18 27 16 6 33 9 8 39 19 17 38 24 4 21 12 14 32 15 37 11 1 22 20 35 0 
1132708207,	33253529,	28.4029,	34 35 26 19 37 18 31 30 12 15 36 8 23 0 24 22 11 17 3 29 6 33 7 4 5 14 10 13 20 38 25 16 2 32 21 39 1 9 27 28 
1153694751,	32361963,	28.4029,	9 20 4 12 3 21 1 17 2 30 24 7 34 31 37 22 25 28 23 8 36 13 0 38 6 18 5 15 10 27 39 29 35 26 14 19 33 32 16 11 
1086268221,	32802705,	28.4029,	24 27 33 2 36 29 30 15 23 35 13 10 37 5 21 6 25 31 12 7 38 19 4 17 9 3 14 20 39 34 11 22 26 16 32 18 1 0 28 8 
