20112,	0.446,	0.39599,	13,	76240,	0 16 1 17 6 10 8 15 2 11 12 5 13 14 7 3 4 9 
16024,	0.446,	0.39599,	13,	76942,	1 6 10 3 13 2 9 4 12 11 7 5 15 17 8 0 14 16 
21360,	0.273,	0.39599,	8,	70882,	15 16 12 5 7 2 14 11 1 9 0 3 10 8 6 13 17 4 
21716,	0.274,	0.39599,	8,	66054,	10 1 13 17 7 4 5 6 3 9 0 2 14 11 16 12 8 15 
22162,	0.377,	0.39599,	11,	79562,	3 2 4 5 6 7 17 11 13 1 0 10 8 16 15 14 12 9 
23452,	0.24,	0.39599,	7,	60558,	6 0 7 14 17 4 8 5 13 9 1 10 3 11 15 2 16 12 
16728,	0.312,	0.39599,	9,	62882,	0 15 6 2 11 8 12 5 7 14 1 4 13 16 10 3 17 9 
18344,	0.479,	0.39599,	14,	104080,	8 7 16 10 15 0 13 1 11 17 3 6 5 4 9 2 14 12 
18336,	0.376,	0.39599,	11,	93856,	0 6 16 3 11 13 9 5 7 10 2 4 17 1 12 8 15 14 
16058,	0.479,	0.39599,	14,	62086,	12 15 7 5 8 4 17 11 3 14 6 9 2 1 0 10 16 13 
18712,	0.513,	0.39599,	15,	84840,	1 15 10 0 13 14 16 11 8 9 6 7 4 12 17 3 5 2 
19194,	0.378,	0.39599,	11,	82490,	17 5 8 6 14 16 11 1 0 12 10 15 2 9 13 3 7 4 
17146,	0.376,	0.39599,	11,	85972,	5 17 14 10 9 12 1 13 2 11 7 3 0 6 4 15 8 16 
21416,	0.445,	0.39599,	13,	90594,	15 16 10 12 17 1 7 5 2 9 11 3 13 14 0 4 6 8 
23358,	0.342,	0.39599,	10,	80036,	5 14 2 11 3 1 0 13 16 12 10 15 8 9 17 7 6 4 
18250,	0.41,	0.39599,	12,	84164,	3 9 4 1 8 14 6 15 5 13 12 17 11 7 2 0 10 16 
20564,	0.24,	0.39599,	7,	86066,	0 6 16 10 15 11 1 17 5 13 8 3 2 9 7 12 4 14 
19044,	0.48,	0.39599,	14,	94366,	13 3 10 14 17 16 9 8 0 11 4 15 1 6 7 2 12 5 
18076,	0.411,	0.39599,	12,	65938,	7 13 4 17 3 8 5 6 14 10 11 9 12 16 0 2 15 1 
19518,	0.41,	0.39599,	12,	80014,	9 14 3 6 5 13 17 1 7 8 2 4 11 10 12 0 15 16 
20622,	0.41,	0.39599,	12,	68934,	0 16 15 6 12 5 11 1 14 4 10 8 9 17 13 3 7 2 
23422,	0.311,	0.39599,	9,	65016,	6 0 7 8 12 9 4 16 3 13 15 2 17 14 1 5 10 11 
