51606,	1341,	0 8 3 11 4 7 10 2 1 6 5 9 
50770,	1307,	2 7 4 9 3 8 10 6 11 5 1 0 
34468,	1202,	0 4 9 10 6 7 8 1 2 11 3 5 
36664,	1316,	6 2 8 7 9 10 1 3 4 5 0 11 
52420,	1321,	1 8 2 3 10 9 6 4 5 0 7 11 
57952,	1373,	11 9 5 6 7 2 1 0 3 10 4 8 
53752,	1362,	11 7 1 4 0 3 10 8 2 5 6 9 
46366,	1215,	1 11 2 10 6 3 5 9 8 0 7 4 
45772,	846,	0 7 8 3 2 6 11 5 4 1 10 9 
63004,	914,	2 0 11 3 9 8 10 7 4 6 1 5 
40328,	1382,	5 10 1 9 11 0 4 2 3 7 6 8 
50768,	1392,	10 9 2 4 1 0 11 6 7 5 8 3 
42374,	1380,	8 10 9 5 11 6 4 0 7 2 3 1 
51462,	1395,	0 11 5 9 6 4 10 3 8 7 2 1 
41990,	1365,	9 11 7 6 0 1 2 10 5 8 4 3 
44454,	1385,	1 0 11 9 10 4 7 6 3 8 5 2 
39666,	1375,	2 4 0 10 7 5 6 8 11 1 9 3 
35136,	1389,	10 7 6 1 9 4 5 3 8 2 11 0 
48014,	1376,	8 1 7 2 5 0 6 9 4 11 3 10 
42436,	1392,	8 3 10 5 6 1 7 2 0 9 4 11 
44758,	1383,	0 10 6 7 8 1 11 4 3 2 9 5 
46778,	1393,	7 0 1 5 8 10 11 9 4 2 3 6 
43578,	1384,	10 5 4 7 2 0 6 11 8 3 9 1 
49002,	1377,	1 3 10 6 7 0 2 11 8 9 4 5 
59898,	1388,	4 3 9 2 11 10 7 5 6 0 1 8 
55878,	1388,	3 0 4 7 9 8 1 2 10 5 6 11 
62580,	1388,	0 11 7 5 9 4 1 6 8 10 2 3 
48060,	1384,	10 9 5 3 0 4 6 2 8 11 7 1 
47544,	1389,	6 5 10 4 11 8 0 3 2 9 1 7 
63754,	1384,	6 5 4 3 2 0 11 7 10 1 9 8 
45210,	1389,	11 10 0 2 5 3 4 6 1 7 8 9 
41144,	1378,	6 0 9 10 4 5 3 2 1 11 7 8 
49848,	1384,	2 8 9 3 11 0 5 1 4 6 7 10 
50336,	1381,	5 8 7 1 6 3 10 2 4 11 0 9 
62810,	1387,	10 9 0 1 3 11 6 5 7 4 2 8 
47550,	1377,	7 4 10 3 2 11 6 8 5 9 1 0 
26992,	1387,	3 5 9 2 8 1 11 6 10 0 4 7 
49204,	1374,	4 2 8 6 3 0 5 1 7 10 11 9 
58210,	1386,	10 5 8 1 9 2 6 4 11 3 0 7 
43384,	1376,	4 5 8 9 0 11 2 7 10 3 6 1 
50138,	1391,	11 2 10 5 0 9 7 1 8 3 4 6 
32192,	1385,	2 4 1 8 0 6 11 7 9 3 5 10 
42154,	1388,	6 8 3 7 4 2 0 9 11 10 1 5 
34248,	1379,	8 10 7 11 9 5 1 2 0 6 3 4 
38770,	1380,	1 5 0 2 8 11 7 9 10 3 4 6 
29056,	1376,	10 5 1 11 4 3 2 0 9 8 6 7 
35848,	1392,	8 6 5 2 0 1 10 3 4 7 11 9 
48440,	1391,	4 8 6 10 7 1 5 3 0 9 11 2 
48446,	1392,	11 0 6 3 10 7 5 2 9 4 8 1 
44848,	1385,	7 2 1 11 3 8 5 4 0 6 9 10 
57210,	1392,	7 6 5 10 8 3 9 2 1 0 4 11 
44068,	1383,	1 9 0 10 8 6 4 11 3 7 2 5 
40298,	1391,	3 9 4 5 0 2 10 11 7 8 1 6 
56750,	1383,	9 2 7 1 11 6 8 3 10 4 5 0 
50518,	1393,	7 10 2 6 9 1 0 3 5 11 8 4 
36334,	1390,	10 6 4 11 1 0 8 3 2 5 9 7 
51194,	1392,	10 9 7 3 8 5 0 11 6 2 4 1 
55054,	1385,	9 11 8 2 10 6 4 3 5 7 0 1 
52680,	1393,	11 0 3 2 5 4 6 8 1 7 10 9 
