13726,	0.343,	0.274801,	32,	69544,	2 5 12 1 14 7 10 6 8 13 0 17 4 11 15 3 16 9 
21064,	0.298,	0.274801,	28,	71458,	4 7 3 0 9 2 6 15 12 8 1 14 17 16 10 5 13 11 
20396,	0.207,	0.274801,	16,	53544,	12 15 7 1 4 3 10 16 2 13 8 5 0 17 14 6 9 11 
20304,	0.433,	0.274801,	44,	97084,	1 6 3 0 9 2 16 4 12 11 13 15 7 5 10 8 17 14 
16484,	0.248,	0.274801,	37,	91456,	7 13 8 12 4 14 2 15 5 10 0 17 1 16 6 3 11 9 
21024,	0.34,	0.274801,	25,	88258,	2 5 3 12 4 9 15 17 14 7 10 8 0 13 1 6 16 11 
19550,	0.431,	0.274801,	33,	65272,	7 4 9 15 3 14 12 0 5 13 6 17 2 8 11 1 16 10 
17922,	0.459,	0.274801,	40,	78638,	0 6 16 17 15 8 5 10 7 11 1 4 13 14 2 3 12 9 
21814,	0.223,	0.274801,	29,	93030,	8 4 14 6 17 9 11 7 3 10 12 13 1 16 15 2 0 5 
18624,	0.231,	0.274801,	25,	101472,	1 15 2 3 5 12 13 9 7 11 14 4 6 10 8 0 17 16 
22852,	0.338,	0.274801,	27,	64150,	8 14 17 0 5 10 16 15 13 11 12 4 2 3 7 1 9 6 
15940,	0.263,	0.274801,	13,	56020,	0 6 15 14 16 1 8 12 2 11 7 3 5 9 4 17 13 10 
23634,	0.161,	0.274801,	17,	63310,	14 9 0 8 16 4 7 6 3 12 1 13 2 15 10 5 17 11 
16368,	0.395,	0.274801,	34,	81284,	5 17 11 8 16 6 7 14 0 13 9 15 1 10 3 2 4 12 
12432,	0.395,	0.274801,	35,	74504,	1 10 5 15 17 2 12 16 3 13 0 9 4 14 6 7 11 8 
17282,	0.196,	0.274801,	26,	103348,	7 8 4 3 13 1 9 17 15 14 5 12 16 11 2 0 10 6 
17648,	0.375,	0.274801,	29,	75966,	7 4 12 8 15 6 17 14 0 13 9 16 11 10 3 5 1 2 
16012,	0.385,	0.274801,	43,	91576,	4 7 3 17 9 1 5 10 0 8 2 15 6 13 12 11 14 16 
18942,	0.32,	0.274801,	28,	75282,	9 3 14 4 5 0 8 13 15 17 2 16 1 10 12 6 7 11 
19534,	0.272,	0.274801,	19,	58506,	8 4 16 9 1 15 3 14 12 13 5 7 6 17 2 0 10 11 
19370,	0.233,	0.274801,	24,	72360,	15 12 1 7 10 3 4 8 2 9 6 13 5 17 0 11 14 16 
20362,	0.285,	0.274801,	35,	86674,	7 13 8 12 4 17 15 14 6 16 9 0 11 10 3 5 1 2 
18324,	0.262,	0.274801,	32,	62924,	11 6 5 12 1 15 2 7 0 10 4 16 14 13 3 8 9 17 
21060,	0.215,	0.274801,	28,	98164,	5 2 17 14 10 8 9 0 7 13 6 4 11 12 1 16 3 15 
