5110,	1193771,	1.00097,	14 4 10 13 9 8 15 2 0 11 7 20 6 1 12 18 5 21 19 3 17 16 
5242,	1198576,	1.00097,	12 10 21 5 3 8 9 17 15 11 18 7 19 13 2 1 16 6 4 14 20 0 
5412,	1201135,	1.00097,	0 16 17 10 14 4 18 6 3 9 5 8 13 21 20 11 12 19 2 7 1 15 
4992,	1200431,	1.00097,	5 11 4 20 17 2 0 6 8 15 10 18 3 9 21 12 1 14 19 7 16 13 
5284,	1200349,	1.00097,	20 10 15 6 8 17 14 4 19 3 21 5 7 2 1 0 9 18 13 12 11 16 
5402,	1200777,	1.00097,	14 8 4 2 18 13 16 15 19 3 17 9 0 21 11 10 12 7 20 5 6 1 
5082,	1199979,	1.00097,	2 0 10 3 17 1 7 4 5 20 11 8 6 16 14 12 18 9 21 19 13 15 
5288,	1199553,	1.00097,	10 15 6 4 9 16 0 3 8 5 11 20 2 17 14 19 12 1 7 13 21 18 
5258,	1199049,	1.00097,	4 14 16 6 17 18 5 3 0 8 20 21 19 11 9 2 1 13 10 7 15 12 
5122,	1197076,	1.00097,	1 12 9 2 0 14 18 10 3 13 20 21 5 6 11 7 16 8 19 4 15 17 
5340,	1199131,	1.00097,	19 5 11 20 17 9 18 10 12 21 1 4 16 8 3 15 14 0 7 2 13 6 
5158,	1199575,	1.00097,	1 17 16 20 13 15 19 7 2 21 12 11 3 18 14 4 9 8 0 6 10 5 
5178,	1198941,	1.00097,	11 10 16 0 19 5 4 8 21 17 14 18 2 3 9 13 1 6 7 20 15 12 
4782,	1199230,	1.00097,	9 8 7 10 1 20 2 15 0 11 16 4 19 3 21 13 17 12 6 18 5 14 
5084,	1199910,	1.00097,	16 19 17 21 1 0 15 7 20 8 9 18 6 13 11 10 5 4 3 12 2 14 
5154,	1200145,	1.00097,	14 13 1 11 19 17 5 8 12 21 6 20 3 10 7 18 15 4 2 0 16 9 
4902,	1199995,	1.00097,	15 2 16 13 8 1 5 21 9 12 0 14 3 4 18 11 6 10 17 20 19 7 
5426,	1197881,	1.00097,	2 0 1 12 8 4 20 7 9 11 5 17 10 13 15 21 19 18 16 3 14 6 
4878,	1201008,	1.00097,	21 10 12 3 0 1 6 7 20 8 18 5 14 17 2 19 11 9 16 4 15 13 
5326,	1201629,	1.00097,	5 16 12 21 3 2 1 18 15 14 0 11 7 8 13 17 4 10 20 9 19 6 
5404,	1201501,	1.00097,	17 20 7 19 14 5 8 0 9 12 1 6 16 2 18 3 10 11 13 15 4 21 
5322,	1200127,	1.00097,	7 20 18 15 5 10 2 19 11 1 0 8 16 3 21 4 17 13 9 12 6 14 
5154,	1200621,	1.00097,	19 13 20 12 10 1 21 0 11 5 2 18 4 15 6 8 16 14 17 3 7 9 
5220,	1199367,	1.00097,	21 18 2 6 20 4 8 16 14 10 11 19 12 1 7 9 13 5 17 3 15 0 
5156,	1199684,	1.00097,	20 14 5 16 4 21 9 3 13 11 17 1 6 8 2 7 15 10 18 0 19 12 
5230,	1200201,	1.00097,	15 2 12 11 4 19 13 17 14 8 9 18 21 20 16 6 7 1 0 5 10 3 
5134,	1200519,	1.00097,	4 12 19 7 15 1 13 11 5 10 16 20 21 8 18 3 17 2 9 14 0 6 
5054,	1199246,	1.00097,	7 1 17 4 2 6 20 16 12 18 19 15 10 11 0 8 9 14 21 13 5 3 
5128,	1199115,	1.00097,	7 21 16 15 20 12 13 14 9 8 1 4 6 11 18 0 5 19 3 10 17 2 
5202,	1198051,	1.00097,	20 15 21 13 8 3 1 10 19 16 17 11 14 18 0 12 2 6 5 9 7 4 
5032,	1198955,	1.00097,	10 17 11 6 18 19 3 1 16 0 4 21 2 14 7 12 5 15 8 13 9 20 
5518,	1196623,	1.00097,	5 19 17 14 15 6 7 4 21 8 13 3 9 18 11 1 20 10 2 16 0 12 
5272,	1199242,	1.00097,	21 3 20 6 5 4 2 15 11 9 7 18 14 10 12 19 0 17 8 1 16 13 
5014,	1197535,	1.00097,	7 18 15 16 14 6 13 10 21 20 1 4 11 2 9 12 19 17 0 5 8 3 
5366,	1201322,	1.00097,	19 16 17 5 14 2 4 1 10 18 6 8 12 3 7 9 0 13 15 20 21 11 
5486,	1201112,	1.00097,	5 10 0 9 1 7 20 13 17 8 21 19 15 18 12 4 14 16 6 11 2 3 
5360,	1199291,	1.00097,	12 7 6 4 3 13 18 2 14 17 1 9 20 5 19 8 11 21 16 10 0 15 
4748,	1199813,	1.00097,	17 6 7 18 20 3 15 4 11 5 14 2 10 21 8 16 12 1 9 0 13 19 
5220,	1199780,	1.00097,	12 2 18 20 10 19 14 21 16 5 17 6 15 9 0 11 3 1 8 7 13 4 
5408,	1199369,	1.00097,	12 3 7 14 2 11 15 10 19 4 17 20 21 0 1 13 16 9 5 6 8 18 
5318,	1202312,	1.00097,	13 2 20 9 0 5 1 16 8 15 17 10 11 14 19 3 18 12 6 4 21 7 
5378,	1201151,	1.00097,	5 18 7 21 3 13 11 1 9 20 6 19 8 0 17 2 12 15 16 14 4 10 
5268,	1202518,	1.00097,	5 17 7 6 0 2 4 19 21 11 20 18 9 3 14 15 10 16 1 8 13 12 
5458,	1200594,	1.00097,	2 3 14 9 1 10 20 11 19 12 0 21 13 8 15 5 18 7 16 4 17 6 
5002,	1201949,	1.00097,	5 16 2 17 13 10 7 20 11 12 14 19 8 4 9 0 1 18 21 6 15 3 
5164,	1200766,	1.00097,	2 0 11 21 6 13 20 15 17 10 7 9 14 16 4 12 18 19 5 3 8 1 
5502,	1200648,	1.00097,	6 21 9 8 14 3 1 15 20 19 17 0 4 5 16 18 2 11 13 12 10 7 
5106,	1197664,	1.00097,	8 20 9 0 12 16 21 13 5 18 11 14 10 3 4 7 1 19 15 6 2 17 
5502,	1200489,	1.00097,	6 12 17 19 15 21 16 0 20 2 5 4 13 7 8 3 14 9 18 1 10 11 
4910,	1200281,	1.00097,	0 19 13 2 1 20 4 8 11 15 17 10 7 9 18 21 5 16 12 6 14 3 
5262,	1201390,	1.00097,	0 17 19 14 16 18 11 9 4 6 8 1 20 10 7 13 5 3 12 2 15 21 
5034,	1201394,	1.00097,	21 20 12 19 4 5 3 2 13 1 14 15 17 7 18 0 9 6 10 16 8 11 
4942,	1200374,	1.00097,	2 4 19 9 18 12 3 15 7 14 11 21 20 8 17 5 1 10 6 16 13 0 
5176,	1200648,	1.00097,	10 0 11 15 3 21 17 18 13 4 20 8 19 12 9 16 1 6 2 7 5 14 
4998,	1201730,	1.00097,	16 10 17 4 19 9 7 0 8 3 20 13 5 2 21 14 15 11 18 1 12 6 
5702,	1196884,	1.00097,	15 16 3 18 8 11 13 14 6 17 7 21 12 2 1 0 9 19 4 10 5 20 
5196,	1201990,	1.00097,	13 18 6 16 1 19 17 5 10 2 0 8 12 20 14 7 4 3 15 21 11 9 
5530,	1201103,	1.00097,	5 19 14 21 13 7 11 12 4 2 10 18 9 6 1 8 20 16 3 0 15 17 
5116,	1198903,	1.00097,	5 11 18 3 16 6 4 8 20 21 19 1 15 0 10 9 7 17 2 14 12 13 
4780,	1200069,	1.00097,	1 7 14 6 9 8 11 19 18 2 20 0 5 21 16 12 10 4 13 15 17 3 
