52,	371958,	0.311116,	8 10 1 5 19 18 26 2 3 12 24 16 13 15 6 20 29 0 27 23 17 22 28 21 14 11 25 7 30 9 4 31 
30,	371124,	0.311116,	1 25 19 27 29 31 6 14 12 3 23 20 0 18 9 8 7 17 28 16 22 5 21 15 10 11 2 13 26 30 4 24 
46,	370088,	0.311116,	21 5 13 9 29 6 27 26 0 22 14 24 25 20 18 8 1 4 2 12 10 30 7 31 17 11 3 23 15 16 19 28 
46,	369592,	0.311116,	1 6 3 0 9 16 21 19 15 30 5 23 25 26 11 14 24 22 31 12 13 7 4 27 28 20 18 10 29 17 8 2 
60,	369054,	0.311116,	26 3 11 31 21 20 2 23 9 4 12 18 28 16 22 6 8 0 30 24 14 13 19 15 29 7 25 17 27 10 1 5 
58,	370648,	0.311116,	18 7 26 23 28 13 14 5 2 30 22 15 20 3 21 8 1 12 24 25 27 31 0 11 16 9 4 10 19 6 29 17 
32,	369474,	0.311116,	8 15 19 22 29 27 7 28 23 30 31 0 5 1 3 21 24 9 20 12 10 13 4 2 6 16 25 26 11 17 14 18 
32,	370791,	0.311116,	29 12 26 11 23 28 3 22 21 1 31 9 0 10 16 13 18 5 27 20 25 6 15 24 4 8 14 19 2 17 30 7 
70,	370911,	0.311116,	17 31 21 27 3 10 23 30 16 4 19 29 5 14 22 13 9 7 11 12 24 2 18 6 8 26 0 15 20 25 28 1 
52,	371256,	0.311116,	22 11 5 2 13 3 7 24 25 1 10 17 29 18 9 8 23 14 31 26 30 6 12 27 0 15 20 28 19 4 16 21 
52,	370503,	0.311116,	23 20 12 9 5 26 25 28 0 21 3 31 30 18 10 1 24 13 11 16 8 22 4 6 15 7 2 29 14 17 27 19 
38,	369288,	0.311116,	14 9 13 12 22 0 10 19 18 11 5 8 30 6 31 20 28 15 26 4 16 3 29 17 21 23 25 2 27 7 24 1 
30,	370356,	0.311116,	16 2 9 5 22 28 11 14 1 6 26 7 17 4 3 30 27 20 19 21 8 10 25 31 13 29 23 12 0 18 24 15 
54,	369875,	0.311116,	17 22 28 18 24 30 5 4 10 20 1 3 16 13 6 26 14 21 9 12 11 19 23 15 29 25 27 8 31 2 0 7 
