2662768,	28353,	7.547,	37 41 19 15 51 10 21 14 17 0 27 44 56 43 9 36 39 25 63 40 52 55 24 32 34 1 49 8 20 33 62 45 61 2 28 54 29 7 5 12 47 48 53 35 6 50 59 26 4 57 38 30 13 11 18 22 16 58 42 23 31 60 3 46 
2957652,	28424,	7.547,	43 48 21 26 25 2 23 47 55 36 46 45 13 35 32 0 14 39 60 28 1 11 12 42 51 4 10 8 49 9 52 57 63 31 37 7 41 27 34 17 15 53 18 22 19 33 56 30 20 38 6 29 5 3 58 54 50 61 59 24 44 40 16 62 
2612842,	28417,	7.547,	20 59 44 33 49 4 8 10 3 55 0 38 5 16 21 37 31 51 43 63 11 56 14 40 61 45 36 27 6 54 58 50 2 34 24 9 60 28 13 22 42 19 62 39 35 17 7 52 46 26 23 12 25 32 15 41 57 48 29 53 18 47 30 1 
2818344,	28402,	7.547,	43 13 51 29 9 12 20 55 3 38 26 0 5 2 41 15 57 36 52 18 40 8 25 31 59 30 27 50 49 4 22 62 1 54 14 7 28 60 16 24 35 33 21 11 39 34 44 19 47 46 37 17 56 10 42 48 32 61 45 6 53 58 23 63 
3435242,	28429,	7.547,	57 30 33 4 50 10 6 58 5 62 2 41 8 47 7 0 40 13 21 23 12 14 61 28 29 60 44 39 11 45 52 38 18 43 20 42 56 63 26 9 32 59 31 37 15 55 53 24 1 16 49 17 19 27 35 34 51 46 22 48 3 25 54 36 
3181700,	28430,	7.547,	63 45 61 16 29 12 56 23 44 39 53 5 32 50 36 2 54 31 19 14 20 33 47 3 27 15 25 4 17 6 28 13 34 22 9 41 26 62 46 59 52 57 48 42 11 21 43 51 7 30 18 8 55 0 58 38 35 40 60 49 24 37 1 10 
3219172,	28322,	7.547,	40 50 59 49 1 38 4 52 6 18 41 3 19 26 32 63 29 17 61 21 37 47 33 43 16 36 31 45 7 22 2 24 23 44 48 20 35 10 51 60 25 62 57 53 56 12 9 34 54 5 39 0 27 11 8 42 55 58 13 30 15 14 46 28 
2427030,	28402,	7.547,	56 33 21 7 35 30 51 11 24 14 8 47 20 29 37 23 28 26 15 22 48 43 61 42 40 57 9 4 19 2 3 62 45 63 25 1 55 46 41 31 49 32 59 36 50 0 54 18 58 12 34 16 39 6 53 13 52 44 38 60 10 17 5 27 
3338250,	28419,	7.547,	11 34 0 18 1 40 19 30 41 17 38 12 21 49 3 45 31 39 48 55 37 23 60 51 46 8 24 10 32 15 63 44 35 43 4 57 20 6 33 26 54 53 58 22 50 56 47 62 13 36 61 42 27 28 52 14 16 7 25 2 5 29 59 9 
3226576,	28427,	7.547,	55 30 47 40 7 16 28 21 29 24 0 53 43 13 38 56 54 5 37 32 25 33 51 36 41 26 18 10 35 45 39 20 8 57 14 42 34 22 62 2 9 11 46 15 19 59 50 44 1 3 52 17 31 4 49 63 48 6 23 27 58 61 60 12 
