76400,	315936,	0.270013,	16 6 0 3 14 2 7 12 4 8 1 9 11 10 13 17 15 5 
65268,	322156,	0.270013,	13 1 5 11 14 4 2 3 8 16 7 6 0 10 9 15 12 17 
100390,	320697,	0.270013,	16 14 10 5 6 1 17 0 9 3 7 4 8 2 15 12 11 13 
75056,	321838,	0.270013,	3 14 17 16 2 13 9 5 12 10 11 4 7 6 0 8 1 15 
97424,	323156,	0.270013,	16 17 5 7 12 9 10 13 15 6 3 4 11 0 14 8 2 1 
98342,	321905,	0.270013,	4 3 0 14 17 7 11 9 16 6 15 5 8 1 13 12 2 10 
77318,	323841,	0.270013,	3 14 4 1 13 10 7 17 15 0 5 2 16 12 9 8 6 11 
77512,	322220,	0.270013,	1 12 6 5 13 0 2 9 17 7 15 8 11 4 10 3 16 14 
79316,	321955,	0.270013,	16 6 5 13 10 7 8 2 11 14 0 15 3 12 4 17 1 9 
74676,	322080,	0.270013,	17 6 7 1 12 4 2 13 14 16 0 9 15 3 8 11 5 10 
69734,	320568,	0.270013,	12 1 16 15 9 3 8 13 7 2 17 4 6 5 11 0 14 10 
83732,	321274,	0.270013,	2 3 11 13 0 5 14 10 15 9 8 4 17 16 6 1 7 12 
85126,	321573,	0.270013,	12 4 15 2 5 7 3 14 0 8 16 13 10 17 1 9 6 11 
82656,	321237,	0.270013,	11 15 5 17 6 16 10 8 3 2 1 13 12 14 9 7 4 0 
67760,	321706,	0.270013,	11 14 10 7 16 15 12 4 8 1 13 5 9 0 6 3 17 2 
64388,	320047,	0.270013,	12 6 14 3 8 13 9 11 5 17 1 10 7 4 2 0 15 16 
87604,	320051,	0.270013,	6 13 3 4 9 0 16 5 1 17 10 11 7 15 12 14 2 8 
61578,	320957,	0.270013,	2 6 13 8 5 4 16 15 14 12 9 10 11 3 7 0 17 1 
79302,	319656,	0.270013,	8 4 5 16 12 10 11 7 13 15 6 14 1 3 2 9 0 17 
92062,	322420,	0.270013,	7 15 2 5 1 17 16 11 4 3 12 6 14 10 9 0 8 13 
80310,	319895,	0.270013,	9 5 16 12 1 11 4 17 13 6 10 8 7 3 14 0 15 2 
