680582502,	27.32,	27.063,	243,	27 2 7 19 5 1 28 25 16 6 12 23 37 32 17 21 14 36 20 3 0 30 39 10 38 18 24 35 15 33 22 29 11 34 31 8 13 4 26 9 
678151851,	26.871,	27.063,	320,	31 13 34 27 29 33 2 15 22 5 23 39 16 20 1 7 38 30 24 0 21 35 8 18 10 12 36 9 11 14 4 6 26 32 3 37 25 17 28 19 
674023447,	19.575,	27.063,	244,	31 13 4 11 8 33 34 15 22 18 26 19 37 28 9 32 0 38 20 29 24 30 3 10 36 14 39 35 7 16 5 27 6 12 2 21 17 25 23 1 
761369680,	30.007,	27.063,	221,	2 18 4 34 10 37 11 30 9 19 29 17 25 7 8 20 13 35 23 15 6 3 21 0 38 12 32 39 24 26 36 33 27 22 31 28 14 16 5 1 
651530247,	22.462,	27.063,	271,	13 31 21 9 8 15 18 33 22 11 4 27 2 37 34 29 10 38 36 30 6 35 14 0 12 39 24 25 3 17 20 28 19 1 26 7 32 16 23 5 
702051274,	26.018,	27.063,	197,	35 10 14 39 24 36 0 30 38 20 5 29 31 17 16 7 6 32 21 12 27 3 1 18 9 28 26 2 13 22 15 11 37 4 34 8 33 19 25 23 
677057851,	24.595,	27.063,	249,	10 0 24 18 36 38 30 31 35 11 8 34 13 37 9 4 3 20 23 14 39 29 17 2 26 6 32 27 7 28 5 33 22 19 25 1 16 15 12 21 
682651250,	30.007,	27.063,	235,	35 10 12 6 36 38 39 30 0 14 32 3 25 17 24 26 9 15 21 18 33 13 16 31 22 27 8 2 1 11 5 29 19 4 37 23 34 20 7 28 
671915590,	27.881,	27.063,	253,	27 2 5 25 1 21 16 6 12 17 20 29 31 3 7 23 10 30 39 9 0 35 14 18 38 36 24 13 15 33 22 11 37 4 34 26 8 19 32 28 
684657919,	30.006,	27.063,	303,	27 2 5 6 1 12 25 21 16 7 20 3 17 32 39 23 10 30 14 9 38 35 8 18 36 0 24 31 13 33 4 15 34 37 22 28 19 29 26 11 
671920449,	30.007,	27.063,	243,	10 0 24 18 36 38 30 31 35 22 8 15 13 21 9 33 6 32 14 39 17 3 23 2 26 29 20 27 5 4 12 28 37 25 1 19 7 34 16 11 
687122022,	30.007,	27.063,	267,	11 34 28 2 19 4 37 1 25 23 5 3 27 32 16 7 15 9 33 22 10 13 12 31 18 30 21 35 8 38 24 14 6 39 26 20 36 17 0 29 
