678417485,	14.558,	16.1372,	37,	16 6 5 2 1 21 27 39 12 7 20 29 25 19 17 28 3 30 32 26 36 10 18 35 38 24 14 0 13 22 15 34 4 11 31 8 33 37 23 9 
698610644,	17.289,	16.1372,	44,	31 13 33 38 22 0 39 15 29 32 28 6 3 26 23 20 9 11 8 21 27 34 19 18 37 16 4 2 5 17 7 10 12 30 25 24 1 35 14 36 
719101995,	14.166,	16.1372,	36,	10 35 21 9 12 25 18 6 30 15 32 29 31 3 13 23 16 0 5 39 24 38 26 27 36 14 1 2 8 28 22 34 11 19 37 17 33 4 20 7 
698448303,	18.514,	16.1372,	47,	18 9 38 0 36 30 35 8 10 21 5 12 13 14 24 16 25 19 7 17 11 27 1 2 4 34 28 37 23 26 20 3 6 32 31 33 29 39 15 22 
709613414,	14.175,	16.1372,	36,	35 10 36 13 39 38 0 18 30 14 20 29 31 15 24 3 12 16 9 6 34 25 5 27 1 11 21 2 7 4 17 19 22 28 37 23 8 33 26 32 
785977675,	12.193,	16.1372,	31,	2 27 19 37 28 32 23 6 3 22 26 13 31 15 29 33 17 0 20 7 30 25 9 10 38 18 39 35 24 8 14 21 12 5 16 11 36 1 4 34 
731339209,	19.304,	16.1372,	49,	13 0 21 9 15 38 18 30 39 24 8 14 16 4 36 11 12 10 22 6 27 35 1 31 25 34 33 2 32 23 3 37 17 19 26 7 28 29 20 5 
661213746,	20.425,	16.1372,	51,	18 31 8 2 22 15 9 33 13 34 4 28 27 19 11 37 10 38 29 30 24 35 20 0 36 14 39 3 32 17 26 16 5 7 25 12 6 1 21 23 
678742544,	16.146,	16.1372,	41,	25 28 4 27 11 37 2 34 19 7 5 17 16 29 1 23 31 0 22 33 30 9 36 18 10 38 8 35 15 12 21 39 14 6 13 3 24 26 20 32 
700434388,	17.302,	16.1372,	44,	10 35 21 39 12 18 6 9 30 1 5 27 16 17 25 7 38 15 24 36 33 0 11 13 22 34 8 31 4 23 19 29 14 3 2 32 37 26 20 28 
690763444,	13.742,	16.1372,	35,	30 18 8 35 36 38 10 9 0 14 21 34 11 4 24 12 22 15 32 3 27 33 26 31 13 29 23 2 20 7 39 28 19 1 25 5 17 37 6 16 
694473957,	16.927,	16.1372,	43,	16 39 7 17 5 12 6 20 21 3 26 27 25 23 1 32 0 35 24 14 10 38 8 18 30 9 36 13 15 11 22 31 37 34 2 4 33 29 28 19 
716792567,	20.097,	16.1372,	51,	2 27 23 17 5 25 7 1 16 28 20 29 37 11 19 4 35 30 21 9 39 10 32 18 6 3 12 13 36 15 24 0 33 22 31 14 38 26 34 8 
730275365,	16.523,	16.1372,	42,	10 30 6 29 39 0 31 36 38 32 22 26 3 23 33 8 35 21 24 12 27 13 14 18 9 16 15 2 1 7 5 19 11 4 37 17 25 34 28 20 
707056294,	16.262,	16.1372,	41,	11 29 39 13 3 34 31 20 4 22 32 26 33 8 15 6 19 25 17 37 16 28 23 2 1 5 7 27 21 38 12 35 18 30 10 36 0 9 14 24 
707464825,	16.118,	16.1372,	41,	9 13 8 31 33 22 18 21 15 30 38 10 35 24 0 36 11 19 26 4 12 34 32 37 1 6 28 25 23 7 5 27 16 17 2 20 3 29 14 39 
691875104,	14.169,	16.1372,	36,	27 2 3 28 32 26 1 6 17 20 23 29 31 33 39 13 36 0 14 24 18 38 21 35 30 9 12 10 16 25 5 4 11 19 37 7 8 34 15 22 
747936952,	16.49,	16.1372,	42,	39 29 5 14 7 17 26 16 20 38 36 0 3 32 23 24 27 13 10 30 22 18 8 2 15 33 9 31 1 12 28 11 37 4 34 25 21 35 6 19 
700317703,	12.207,	16.1372,	31,	18 13 12 35 21 30 10 15 9 38 24 0 6 14 39 36 16 19 5 17 23 25 20 27 37 29 7 2 1 11 28 33 22 34 31 8 4 26 3 32 
