5431628,	3.38,	2.56649,	23,	10 5 22 11 1 24 14 25 0 7 6 3 19 17 13 20 8 18 4 15 12 2 21 9 23 16 
5434782,	3.119,	2.56649,	21,	7 1 13 5 11 15 25 20 14 0 6 19 17 18 10 3 2 8 4 23 21 12 9 22 24 16 
5470153,	2.49,	2.56649,	20,	3 14 22 25 6 21 1 20 7 8 19 4 11 17 12 10 13 0 18 15 16 5 9 2 23 24 
5446122,	2.898,	2.56649,	23,	5 12 25 10 7 2 22 11 14 20 18 19 0 8 6 1 13 17 4 3 21 23 9 16 15 24 
5466062,	2.58,	2.56649,	20,	0 25 1 6 10 12 2 15 14 5 8 18 19 20 7 11 17 13 4 16 3 24 23 21 9 22 
5451928,	3.458,	2.56649,	23,	12 22 11 2 5 10 6 14 3 7 13 19 17 0 25 20 8 4 18 21 15 9 23 16 24 1 
5437423,	2.263,	2.56649,	19,	1 13 10 5 11 14 20 0 25 3 19 17 6 18 12 15 8 4 2 21 23 7 9 22 16 24 
5436263,	3.39,	2.56649,	23,	3 2 14 6 10 1 11 22 20 17 19 0 4 7 5 12 13 18 8 9 24 16 15 25 21 23 
5437081,	2.611,	2.56649,	21,	1 11 10 12 13 14 20 25 0 3 19 17 18 6 7 15 8 2 4 21 22 5 9 23 16 24 
5441560,	2.429,	2.56649,	18,	1 10 13 12 7 2 0 14 6 3 19 18 17 11 5 25 8 4 20 22 15 23 21 9 16 24 
5443681,	2.773,	2.56649,	22,	14 10 25 2 1 12 22 7 20 17 4 6 0 19 3 11 13 18 8 16 5 24 15 9 21 23 
5440892,	2.79,	2.56649,	21,	10 25 22 5 1 6 3 0 14 20 18 17 19 11 13 15 2 4 8 7 12 21 9 23 24 16 
5449497,	3.811,	2.56649,	25,	14 3 0 2 25 5 12 13 10 7 8 19 4 20 6 1 11 17 18 24 9 16 15 23 22 21 
5446792,	3.479,	2.56649,	23,	22 1 11 2 12 5 3 14 25 6 19 13 17 8 20 7 18 4 0 24 15 21 16 23 9 10 
5441067,	3.021,	2.56649,	20,	2 5 13 1 11 14 7 10 0 25 6 18 17 19 15 3 20 8 4 12 21 23 22 9 16 24 
5435154,	4.352,	2.56649,	33,	15 3 0 14 7 1 5 11 22 13 20 18 4 8 10 12 6 17 19 24 25 23 16 9 21 2 
5455916,	2.365,	2.56649,	21,	1 22 14 20 7 3 2 6 12 11 13 19 4 8 10 5 18 0 17 15 9 16 23 24 21 25 
5440123,	1.733,	2.56649,	16,	13 11 10 22 5 20 14 23 0 25 7 17 3 19 1 6 8 18 4 15 9 12 2 21 16 24 
5454882,	2.147,	2.56649,	20,	15 20 5 10 7 2 12 3 14 6 4 8 18 13 1 11 17 19 0 16 24 22 9 21 25 23 
5446750,	2.268,	2.56649,	21,	10 1 11 5 17 2 15 6 14 0 8 3 13 18 12 25 19 20 4 9 7 22 23 21 16 24 
5449931,	2.253,	2.56649,	21,	3 1 0 14 22 12 10 5 11 13 19 2 4 8 20 7 6 18 17 9 15 16 24 23 21 25 
5437641,	2.599,	2.56649,	24,	6 22 3 11 1 25 2 0 14 5 20 19 18 17 12 15 13 4 8 7 21 10 23 9 24 16 
5451940,	2.799,	2.56649,	26,	6 14 0 3 5 1 10 7 11 20 2 8 4 19 25 12 13 18 17 15 24 16 9 23 22 21 
5453082,	2.283,	2.56649,	21,	3 15 20 6 7 12 2 25 22 17 18 4 8 14 1 11 13 0 19 10 16 24 9 23 5 21 
5438944,	2.421,	2.56649,	22,	3 10 1 12 7 14 2 15 0 22 11 18 19 17 25 20 8 13 4 6 5 21 23 9 24 16 
5431628,	2.389,	2.56649,	22,	22 10 5 11 1 14 24 0 25 7 19 6 3 17 13 20 8 4 18 2 15 12 9 21 23 16 
5452369,	2.49,	2.56649,	23,	3 14 2 0 6 5 12 13 10 7 19 8 20 4 15 1 11 17 18 25 9 24 16 23 21 22 
5451606,	2.155,	2.56649,	20,	5 14 20 1 7 11 6 3 21 17 13 4 8 19 15 12 2 18 0 10 16 24 9 23 22 25 
5432792,	2.225,	2.56649,	20,	22 13 11 10 1 23 25 20 14 0 19 17 7 6 12 3 18 8 4 2 9 21 5 15 24 16 
5439398,	2.042,	2.56649,	19,	6 10 22 12 3 1 25 14 2 0 8 18 19 17 11 15 13 4 20 7 5 21 9 23 24 16 
5468554,	1.613,	2.56649,	15,	3 6 2 12 5 24 14 25 18 7 19 11 4 17 10 8 20 0 13 1 15 16 22 21 23 9 
5435859,	2.575,	2.56649,	24,	10 22 5 11 1 0 2 15 14 3 6 19 18 17 13 25 8 20 4 7 21 12 23 9 16 24 
5441121,	3.005,	2.56649,	28,	14 3 10 25 7 2 22 12 11 20 4 18 8 0 6 1 19 13 17 16 5 9 23 24 21 15 
5463578,	2.82,	2.56649,	26,	15 7 1 12 6 23 25 14 8 0 4 18 19 11 5 17 13 2 20 9 10 3 22 21 16 24 
5431628,	2.699,	2.56649,	25,	10 5 22 11 1 14 24 25 0 7 6 3 19 17 13 20 8 18 4 15 12 2 9 21 16 23 
5445933,	2.045,	2.56649,	19,	3 10 12 5 6 2 23 19 14 0 11 8 17 18 1 15 20 13 4 21 9 25 7 22 16 24 
5435823,	2.534,	2.56649,	23,	13 1 22 10 5 15 25 14 20 0 17 19 18 6 11 3 2 4 8 23 9 21 7 12 16 24 
5451291,	1.93,	2.56649,	18,	10 11 1 22 3 24 23 15 0 20 2 17 19 7 18 14 8 13 4 12 25 21 6 5 9 16 
5427776,	2.593,	2.56649,	24,	7 25 14 10 3 11 12 5 1 17 20 0 4 8 6 13 2 18 19 15 24 23 16 9 22 21 
