2,	0.377,	0.29856,	9,	10 23 27 18 11 16 20 25 5 6 29 24 15 14 9 19 17 1 4 0 3 8 30 13 26 31 12 7 21 28 2 22 
2,	0.362,	0.29856,	5,	16 22 21 5 7 2 1 23 8 17 25 30 15 31 13 10 19 27 9 11 4 3 28 12 26 0 6 29 24 18 20 14 
2,	0.295,	0.29856,	5,	14 13 12 28 8 15 4 17 5 11 10 9 18 26 16 27 1 23 20 19 31 0 25 29 30 24 22 2 21 3 6 7 
2,	0.28,	0.29856,	6,	0 4 2 12 7 5 25 18 21 8 20 22 13 9 1 11 19 30 17 31 3 26 16 27 14 28 23 10 15 6 29 24 
2,	0.284,	0.29856,	6,	21 5 9 0 15 4 30 12 26 14 6 18 20 28 29 11 13 10 22 2 17 8 16 25 27 3 1 23 19 7 24 31 
2,	0.313,	0.29856,	6,	2 3 31 11 17 28 26 21 30 16 20 12 25 9 23 7 5 4 24 0 27 19 18 15 10 14 29 8 1 13 6 22 
2,	0.319,	0.29856,	9,	18 30 6 24 27 21 4 9 12 7 16 29 11 15 17 25 1 19 20 3 22 5 28 14 2 0 13 10 8 31 26 23 
2,	0.265,	0.29856,	5,	3 14 28 22 6 29 26 24 11 31 18 17 21 23 5 1 16 12 27 8 19 0 10 30 2 7 20 9 25 4 13 15 
2,	0.284,	0.29856,	7,	9 19 17 15 23 31 1 6 8 3 11 14 27 26 21 30 4 12 0 28 5 22 29 20 2 24 7 25 18 13 10 16 
2,	0.257,	0.29856,	7,	2 9 23 29 14 31 15 17 5 21 18 0 28 12 1 8 25 10 13 11 30 22 4 26 6 27 19 3 20 16 7 24 
2,	0.218,	0.29856,	3,	19 13 22 12 9 6 21 26 5 11 15 1 31 27 23 30 24 3 20 7 18 29 2 14 10 16 0 8 25 28 17 4 
2,	0.348,	0.29856,	7,	10 18 26 11 19 0 6 9 7 28 20 1 12 4 16 30 25 13 14 5 21 3 23 29 31 15 17 2 22 8 24 27 
2,	0.392,	0.29856,	5,	0 14 9 13 6 12 20 1 28 23 30 18 24 8 11 22 3 15 21 7 31 5 25 26 16 4 17 27 19 2 10 29 
2,	0.303,	0.29856,	8,	23 12 29 18 21 24 16 0 17 13 26 10 6 2 31 22 1 14 20 15 27 19 9 11 3 25 7 28 5 4 30 8 
2,	0.27,	0.29856,	4,	31 10 21 20 13 2 8 7 25 0 27 9 18 26 11 4 3 14 24 6 12 19 1 15 30 22 16 23 28 17 5 29 
2,	0.294,	0.29856,	6,	16 25 2 28 3 19 21 11 31 22 17 7 9 1 27 18 10 6 23 4 24 29 14 15 26 20 30 12 5 0 8 13 
