14,	0.056,	0.0678446,	7,	0 8 1 9 13 12 4 6 2 15 5 14 3 10 11 7 
14,	0.111,	0.0678446,	7,	4 12 14 10 11 2 3 0 1 6 15 5 13 7 8 9 
14,	0.204,	0.0678446,	11,	13 12 4 8 0 2 1 3 11 7 14 10 5 6 9 15 
14,	0.255,	0.0678446,	10,	7 3 1 9 11 15 14 12 4 6 10 0 8 2 5 13 
14,	0.343,	0.0678446,	8,	4 12 14 6 7 2 3 11 9 15 0 13 5 10 8 1 
14,	0.402,	0.0678446,	12,	4 12 14 10 8 9 1 13 5 3 6 2 11 7 0 15 
14,	0.486,	0.0678446,	6,	15 14 12 8 10 11 9 1 0 7 4 13 5 2 3 6 
14,	0.589,	0.0678446,	10,	7 5 4 0 2 10 14 12 13 8 6 3 11 9 15 1 
14,	0.623,	0.0678446,	6,	4 5 1 0 8 2 10 14 15 3 11 7 9 13 12 6 
14,	0.697,	0.0678446,	6,	15 14 12 4 5 1 3 2 0 6 13 7 10 11 9 8 
14,	0.764,	0.0678446,	8,	10 14 15 6 7 4 5 13 9 11 0 8 1 12 3 2 
22,	0.811,	0.0678446,	9,	0 4 12 13 5 7 2 10 8 3 1 6 11 14 15 9 
22,	0.861,	0.0678446,	9,	5 4 6 2 0 9 13 15 11 8 7 10 14 1 3 12 
14,	0.9,	0.0678446,	6,	2 10 6 14 15 11 9 13 12 1 8 7 4 0 3 5 
14,	0.981,	0.0678446,	11,	6 2 0 1 9 13 12 4 5 7 3 11 8 14 15 10 
14,	1.06,	0.0678446,	12,	0 2 3 1 5 13 15 14 6 11 7 8 12 4 9 10 
14,	1.116,	0.0678446,	7,	9 1 0 4 5 7 3 6 2 15 14 11 12 13 10 8 
14,	1.221,	0.0678446,	11,	5 1 9 8 12 14 10 6 2 4 0 11 3 15 13 7 
14,	1.268,	0.0678446,	9,	10 11 3 2 0 8 9 13 15 6 7 1 4 5 12 14 
