5459213,	1.841,	1.92481,	86,	12 11 21 2 25 6 10 5 3 14 13 17 0 4 15 20 8 18 19 9 22 24 16 23 7 1 
5444884,	1.351,	1.92481,	107,	1 10 5 15 11 2 6 14 25 0 19 8 18 13 12 3 20 4 17 23 9 7 22 21 16 24 
5441691,	1.77,	1.92481,	87,	3 1 11 10 6 23 0 20 15 7 19 2 17 18 25 14 4 8 13 21 5 12 9 22 24 16 
5437697,	2.374,	1.92481,	101,	0 25 14 10 3 22 1 5 11 13 4 18 8 20 7 12 19 6 17 16 9 24 23 21 2 15 
5439855,	2.657,	1.92481,	116,	10 5 11 12 7 2 24 3 14 6 8 18 17 13 1 0 4 19 20 9 21 22 25 23 15 16 
5473209,	1.92,	1.92481,	61,	1 10 20 3 7 14 25 12 17 18 19 8 4 11 6 5 0 13 2 15 9 24 21 22 16 23 
5438785,	1.583,	1.92481,	110,	14 25 6 2 10 1 11 7 5 17 4 0 20 19 3 12 13 18 8 16 24 23 9 15 21 22 
5435618,	1.902,	1.92481,	100,	14 20 25 10 7 11 12 15 5 1 4 8 0 18 3 13 17 19 6 16 24 23 9 22 2 21 
5452894,	1.783,	1.92481,	63,	10 25 12 5 17 3 2 14 1 20 8 0 13 18 7 6 11 4 19 16 24 22 23 21 15 9 
5450284,	1.586,	1.92481,	89,	2 3 25 10 6 12 1 11 14 20 4 19 0 17 5 7 18 13 8 16 15 24 9 21 23 22 
5444762,	1.459,	1.92481,	117,	10 1 11 5 7 2 25 6 14 0 8 19 13 18 15 3 17 20 4 9 22 12 21 23 16 24 
5448619,	2.783,	1.92481,	123,	14 3 10 5 7 1 11 20 2 17 4 18 8 0 15 12 13 6 19 16 9 24 25 23 21 22 
5443100,	1.177,	1.92481,	89,	15 3 14 5 7 11 1 25 12 17 4 19 0 8 20 13 2 18 6 16 9 23 24 10 22 21 
5452230,	1.886,	1.92481,	104,	14 0 7 1 10 12 5 18 13 17 8 4 20 19 25 11 6 3 2 9 16 24 23 15 21 22 
5435652,	1.492,	1.92481,	73,	0 10 3 14 7 11 12 5 1 17 4 8 6 20 15 13 2 18 19 16 9 25 24 23 22 21 
5461219,	2.093,	1.92481,	87,	1 10 0 25 7 11 12 15 20 6 13 8 4 18 5 3 17 19 14 24 9 16 23 21 2 22 
5438527,	2.416,	1.92481,	105,	11 15 10 12 7 2 0 6 3 25 17 18 8 13 1 14 4 20 19 22 21 9 5 23 16 24 
