4122,	2.253,	1.88171,	4947,	4906,	13 17 2 21 8 9 11 5 1 3 15 19 18 7 0 10 6 20 4 16 12 14 
4420,	5.062,	1.88171,	5082,	5052,	3 13 17 18 8 10 0 14 9 12 6 4 1 19 20 2 5 21 11 7 16 15 
4902,	2.004,	1.88171,	4389,	5022,	16 9 2 12 0 18 10 13 17 19 3 6 11 8 20 4 21 14 1 5 15 7 
4660,	2.106,	1.88171,	4389,	4892,	2 6 21 17 8 9 13 4 19 20 1 7 0 10 3 15 12 18 11 14 5 16 
4728,	0.721,	1.88171,	2541,	4916,	17 2 18 15 8 0 20 21 6 16 11 3 13 10 14 5 1 7 12 19 9 4 
4332,	2.531,	1.88171,	4650,	4952,	8 9 15 2 0 10 7 13 16 3 17 12 20 11 5 6 21 19 18 1 14 4 
5236,	3.379,	1.88171,	5313,	5462,	15 6 5 17 18 7 4 11 8 1 14 19 13 10 16 20 9 2 0 3 12 21 
4276,	3.712,	1.88171,	4620,	4892,	13 2 21 0 20 11 5 14 12 16 4 19 7 10 6 18 17 1 9 8 15 3 
4948,	0.993,	1.88171,	2772,	4802,	7 6 2 16 13 4 5 1 21 12 10 18 19 14 15 3 11 8 9 0 20 17 
4680,	9.348,	1.88171,	6006,	5328,	3 18 21 12 9 8 4 19 14 0 11 10 2 7 15 20 6 17 13 16 5 1 
4886,	3.641,	1.88171,	4851,	5302,	4 6 12 5 2 0 20 9 14 19 3 18 10 7 15 16 17 1 8 11 21 13 
4760,	0.927,	1.88171,	2772,	4622,	21 6 9 17 11 8 2 20 12 19 1 0 7 5 18 14 10 4 13 16 3 15 
5314,	0.066,	1.88171,	231,	5314,	10 1 17 9 8 3 20 12 18 13 6 21 19 7 14 0 11 5 16 4 2 15 
4728,	1.622,	1.88171,	4851,	5150,	18 2 11 0 1 17 13 4 14 3 12 8 9 7 6 21 20 15 19 16 5 10 
4878,	1.818,	1.88171,	4389,	5048,	10 8 5 7 3 18 11 4 2 17 20 14 6 15 19 13 9 12 1 0 16 21 
4526,	2.778,	1.88171,	4389,	5286,	10 8 6 9 12 13 5 4 14 16 1 3 7 18 15 21 20 19 0 17 2 11 
4872,	1.398,	1.88171,	3927,	4808,	11 2 15 13 1 9 20 18 21 6 10 16 4 5 14 17 3 12 7 8 19 0 
4558,	1.94,	1.88171,	4389,	4994,	3 9 17 21 6 20 16 7 19 1 14 12 5 15 8 10 18 11 0 2 13 4 
4520,	1.519,	1.88171,	4389,	5572,	19 13 10 7 21 2 15 16 1 4 14 11 12 5 9 17 18 20 6 8 0 3 
5148,	1.221,	1.88171,	3927,	5282,	20 0 12 2 15 4 21 1 14 11 9 3 19 7 8 10 6 13 16 18 5 17 
5032,	1.604,	1.88171,	4389,	5278,	18 2 0 13 8 12 1 10 3 6 16 5 21 17 9 11 14 20 19 15 4 7 
4884,	1.184,	1.88171,	3927,	4970,	15 5 0 7 17 2 12 14 19 3 16 18 11 6 13 10 4 9 8 21 1 20 
4444,	3.128,	1.88171,	4462,	4910,	14 17 5 7 11 13 4 1 19 2 12 16 0 21 15 10 3 9 6 8 20 18 
5598,	1.36,	1.88171,	4620,	5348,	11 0 17 18 2 4 12 3 21 1 13 10 7 15 5 20 8 19 16 9 6 14 
4830,	1.55,	1.88171,	4620,	4640,	18 2 20 11 8 21 7 14 6 10 4 13 17 1 19 5 15 9 16 3 12 0 
4748,	1.946,	1.88171,	4158,	4896,	0 6 7 2 12 14 19 10 13 16 3 1 8 18 20 15 5 21 17 11 9 4 
4842,	2.993,	1.88171,	4158,	5230,	7 6 21 17 5 13 4 16 14 19 11 18 10 9 12 0 3 2 20 15 8 1 
5162,	1.072,	1.88171,	3234,	5410,	12 21 5 8 20 6 11 9 19 2 3 15 13 1 16 7 17 4 0 18 10 14 
5260,	0.677,	1.88171,	2310,	5188,	4 8 3 10 19 18 12 11 20 7 16 17 13 9 0 1 14 15 21 6 5 2 
5198,	1.322,	1.88171,	3465,	5030,	10 6 17 5 1 4 20 11 21 9 2 12 8 14 3 15 18 7 19 13 16 0 
