3927364,	10.057,	10.0573,	6,	4632044,	40 20 25 39 33 24 16 32 14 56 22 38 52 51 46 8 4 12 7 9 29 47 59 57 0 15 28 50 55 49 2 53 26 61 5 35 41 1 60 63 6 45 30 43 17 36 13 58 37 34 54 42 44 18 11 21 3 62 48 10 27 19 23 31 
2991240,	10.058,	10.0573,	6,	3131438,	6 1 24 17 34 14 0 13 27 45 2 16 47 28 38 58 49 35 26 51 46 63 40 4 19 31 56 55 11 3 32 57 39 48 29 21 52 36 10 60 59 25 61 15 50 54 5 22 23 30 18 9 8 7 43 33 41 62 53 12 20 44 37 42 
2730146,	10.057,	10.0573,	6,	2940530,	42 34 33 10 45 29 39 49 54 30 25 0 4 50 47 55 13 56 58 60 7 51 5 6 41 35 48 8 3 31 46 16 18 27 28 32 17 1 59 53 61 52 19 12 43 2 40 24 23 11 15 44 22 63 37 20 36 26 9 62 38 57 14 21 
2282488,	10.057,	10.0573,	6,	2502492,	20 26 33 49 43 19 1 46 8 51 22 63 61 11 57 2 59 10 47 0 37 25 45 21 3 55 41 29 17 30 15 56 24 6 13 16 23 31 7 14 53 44 5 62 39 12 28 32 58 4 18 40 36 52 27 54 34 38 9 42 35 48 50 60 
3146750,	10.057,	10.0573,	6,	3341860,	5 3 18 55 34 44 10 0 16 9 17 6 38 29 58 30 47 53 23 49 37 35 15 52 8 51 39 24 33 31 54 2 62 32 19 4 36 28 60 20 13 27 25 46 61 42 48 59 40 63 43 22 1 7 21 50 45 14 26 12 41 11 57 56 
2280780,	10.058,	10.0573,	6,	2679860,	60 5 2 25 40 52 43 37 22 1 54 8 19 39 38 46 10 3 41 49 23 59 0 34 20 31 4 29 35 21 62 36 42 18 7 32 27 17 57 56 61 13 24 47 28 53 15 26 48 9 44 58 45 33 30 6 50 16 14 11 63 55 12 51 
2923430,	10.058,	10.0573,	6,	3094294,	57 63 41 25 24 46 62 54 26 17 29 44 12 4 61 16 11 45 7 35 40 37 48 31 38 23 59 47 3 19 33 36 14 50 22 5 0 39 21 58 43 34 49 55 10 52 2 60 42 15 56 51 6 28 9 30 13 8 27 1 53 32 20 18 
2308180,	10.059,	10.0573,	6,	2568504,	60 11 23 13 7 32 28 0 21 45 62 34 49 18 35 22 26 19 51 40 15 61 27 57 52 36 12 8 39 33 44 50 37 58 2 43 56 5 63 38 54 16 14 17 3 25 31 6 1 55 53 42 29 41 20 48 9 4 30 59 10 47 24 46 
2486358,	10.058,	10.0573,	6,	2747724,	6 19 38 12 3 48 24 49 14 40 35 60 9 31 28 16 50 10 2 34 36 41 63 32 5 1 8 25 51 29 62 4 17 27 59 13 55 20 47 52 58 54 0 61 53 42 23 7 45 30 18 44 43 26 57 33 21 37 46 39 22 56 11 15 
2349318,	10.057,	10.0573,	6,	2603940,	22 49 33 51 34 19 26 62 53 13 3 47 8 9 17 28 59 52 54 55 32 40 25 41 46 37 7 24 30 45 16 6 48 10 2 39 63 50 31 18 14 15 5 61 4 38 43 20 0 44 42 21 12 57 58 35 36 56 1 29 27 23 60 11 
2777540,	10.057,	10.0573,	6,	3025058,	44 11 6 3 4 53 43 54 35 41 22 16 56 1 45 38 28 27 49 26 33 19 8 15 21 42 9 12 36 23 0 13 32 18 14 47 20 10 63 34 62 30 39 48 57 25 50 24 5 59 31 51 55 60 52 40 17 61 58 7 29 37 2 46 
